MAGNET_DISTANCE=8
DELAY=0
Time,Resistance
0.7836198806762695,+3.79693309E-03
1.5678770542144775,+2.69037813E-03
2.3518991470336914,+3.88726868E-03
3.13586688041687,+2.65086754E-03
3.9188458919525146,+4.63823784E-03
4.703831672668457,+3.90979511E-03
5.486889123916626,+3.88723765E-03
6.271814584732056,+4.28253116E-03
7.054857492446899,+4.16954308E-03
7.839793920516968,+3.06296343E-03
8.62383508682251,+4.07929051E-03
9.407790422439575,+3.97194327E-03
10.191895723342896,+4.70038806E-03
10.974738359451294,+3.39047813E-03
11.759777069091797,+5.19151684E-03
12.543769359588623,+5.88591134E-03
13.326876163482666,+5.48514069E-03
14.110747814178467,+6.06665338E-03
14.89575743675232,+5.06727142E-03
15.678863763809204,+4.10188542E-03
16.46267008781433,+2.88231149E-03
17.24774408340454,+3.09120958E-03
18.03178119659424,+2.92185594E-03
18.814716339111328,+4.03411467E-03
19.600125551223755,+2.36299912E-03
20.38377547264099,+4.00588080E-03
21.16665267944336,+3.42429716E-03
21.951601028442383,+4.37860895E-03
22.734686136245728,+3.77434887E-03
23.518802642822266,+2.75808712E-03
24.302701473236084,+4.25434835E-03
25.087682962417603,+4.16958708E-03
25.87070894241333,+3.90421360E-03
26.6546688079834,+3.53158535E-03
27.438612937927246,+4.37851251E-03
28.222854614257812,+3.18718314E-03
29.006718158721924,+3.26617313E-03
29.790640592575073,+4.55921784E-03
30.57529330253601,+3.80828412E-03
31.35967493057251,+4.06793390E-03
32.14264631271362,+3.46381500E-03
32.926679372787476,+4.04533111E-03
33.71060633659363,+4.95435168E-03
34.49466395378113,+3.76298844E-03
35.27867150306702,+5.97064757E-03
36.062785625457764,+2.88233624E-03
36.84756636619568,+3.49199013E-03
37.63059973716736,+3.50901095E-03
38.415626525878906,+2.89925170E-03
39.19878911972046,+3.62188914E-03
39.982361793518066,+2.84284196E-03
40.766565561294556,+3.94945008E-03
41.55159401893616,+3.44687599E-03
42.33505725860596,+3.24929390E-03
43.118539571762085,+2.49839279E-03
43.90257930755615,+5.66573709E-03
44.686553955078125,+3.32267369E-03
45.47049880027771,+4.01718200E-03
46.2553493976593,+3.78000027E-03
47.039008140563965,+2.27816174E-03
47.823588609695435,+5.28750380E-03
48.60710620880127,+5.93676875E-03
49.39058971405029,+6.21904733E-03
50.17451596260071,+4.09621579E-03
50.95865345001221,+3.27180958E-03
51.74332880973816,+2.95568515E-03
52.52657508850098,+2.22732049E-03
53.31066370010376,+2.45884117E-03
54.09441590309143,+3.45826596E-03
54.87851047515869,+2.33458781E-03
55.663498640060425,+1.39752621E-03
56.44641947746277,+3.00652981E-03
57.2315034866333,+9.68434114E-04
58.01448130607605,+1.74181412E-03
58.7985143661499,+3.83647554E-03
59.583441734313965,+8.97996778E-03
60.36747622489929,+2.03848724E-02
61.150426626205444,+2.15931145E-02
61.93547582626343,+2.01703359E-02
62.71857452392578,+1.36435919E-02
63.50252437591553,-3.52919862E-04
64.28747057914734,-2.74140539E-02
65.07142758369446,-4.13429177E-02
65.85442042350769,-4.05749509E-02
66.63848614692688,-3.56627187E-02
67.42247557640076,-2.94580029E-02
68.20646452903748,-2.56918915E-02
68.99034380912781,-2.13502918E-02
69.77538323402405,-1.82675226E-02
70.55840301513672,-1.59189241E-02
71.34257006645203,-1.19158562E-02
72.12640285491943,-7.44424757E-03
72.91038966178894,-7.25787514E-03
73.69462394714355,-4.80754695E-03
74.47839307785034,-5.01090311E-03
75.26244950294495,-2.41352857E-03
76.04629230499268,-1.86036467E-03
76.83029341697693,-1.23920838E-03
77.61427021026611,+7.42519568E-04
78.39835548400879,-3.24634232E-04
79.18336367607117,+1.46506383E-03
79.96632814407349,+3.00649323E-03
80.75023174285889,+3.37351843E-03
81.53429698944092,+5.37227369E-03
82.31835889816284,+6.22470759E-03
83.10221576690674,+7.43296940E-03
83.88642144203186,+7.50634809E-03
84.67044973373413,+9.62359220E-03
85.45532298088074,+9.56716277E-03
86.23928809165955,+8.40971003E-03
87.02258086204529,+1.20514217E-02
87.80722427368164,+1.29434436E-02
88.59052348136902,+1.42251046E-02
89.37475848197937,+1.35137383E-02
90.158686876297,+1.35137015E-02
90.9424033164978,+1.70311737E-02
91.7263514995575,+1.58172771E-02
92.51022171974182,+1.74489759E-02
93.29463219642639,+1.79119471E-02
94.07828760147095,+1.68900242E-02
94.86219096183777,+1.68900213E-02
95.64620471000671,+1.74094518E-02
96.43064093589783,+1.76748143E-02
97.214195728302,+1.83071661E-02
97.99836564064026,+1.77369201E-02
