Time,Resistance
8.344650268554688e-06,+1.26750495E-03
0.784569501876831,-1.60624536E-03
1.5686817169189453,+1.45379390E-03
2.3526766300201416,+2.17645006E-03
3.1366841793060303,-6.29539855E-04
3.9195621013641357,+2.43065331E-03
4.704550504684448,+2.31206045E-03
5.4886651039123535,+5.66573320E-03
6.272629022598267,+9.90935013E-04
7.05547022819519,+2.88790357E-03
7.839524745941162,+2.84845016E-03
8.624500036239624,+3.55426019E-03
9.408571720123291,+3.91557981E-03
10.191575527191162,+3.43563966E-03
10.97652006149292,+1.82642912E-03
11.760569095611572,+2.11448199E-03
12.544546842575073,+2.65072244E-03
13.327739715576172,+2.11448957E-03
14.111616611480713,+2.81437171E-03
14.89656114578247,+3.11374624E-03
15.680520296096802,+1.29583496E-03
16.463765621185303,+3.71227933E-03
17.248501539230347,+2.27802732E-03
18.0324649810791,+2.92175430E-03
18.81654453277588,+2.10317181E-03
19.599976778030396,+1.85467776E-03
20.38442301750183,+2.83145762E-03
21.167340517044067,+2.09748861E-03
21.952474117279053,-6.07076078E-04
22.735978603363037,+2.94447045E-03
23.520418405532837,+1.26181971E-03
24.30333685874939,+2.58863991E-03
25.088443994522095,+1.99596110E-03
25.871887683868408,+3.84208772E-03
26.656338214874268,+7.98929467E-04
27.440382719039917,+4.49702182E-03
28.22439742088318,+2.87100824E-03
29.00812864303589,+4.27122551E-03
29.792327642440796,+2.47013859E-03
30.576391220092773,+6.03278302E-03
31.360243558883667,+7.22403396E-03
32.14428687095642,+7.95237879E-03
32.928276777267456,+1.28023025E-02
33.71216797828674,+1.91427807E-02
34.496342420578,+2.49525114E-02
35.28036642074585,+3.14059816E-02
36.06427454948425,+3.49290986E-02
36.84830904006958,+3.47087720E-02
37.631463289260864,+3.26762261E-02
38.416393518447876,+2.27393165E-02
39.20011520385742,+7.64991902E-04
39.983328342437744,-1.95494176E-02
40.76721167564392,-3.89265864E-02
41.55242204666138,-5.73155195E-02
42.33610701560974,-7.51233906E-02
43.120277643203735,-8.46934837E-02
43.90428280830383,-8.83452195E-02
44.68830156326294,-8.73467188E-02
45.4720458984375,-8.69395145E-02
46.255271911621094,-8.77755283E-02
47.040287494659424,-8.44103254E-02
47.8233106136322,-8.31514473E-02
48.60813879966736,-8.05031615E-02
49.39215040206909,-7.94645470E-02
50.17619276046753,-7.60089677E-02
50.96021389961243,-7.68341331E-02
51.744133949279785,-7.48576823E-02
52.52819776535034,-7.39483293E-02
53.31210923194885,-7.16899726E-02
54.09586954116821,-7.01659690E-02
54.879082679748535,-6.68566741E-02
55.66415309906006,-6.50453264E-02
56.44711375236511,-6.48415390E-02
57.23133206367493,-6.48243721E-02
58.01507639884949,-6.08388677E-02
58.800174713134766,-5.97319638E-02
59.584176778793335,-5.90768827E-02
60.36817646026611,-5.85633026E-02
61.15117335319519,-5.57909554E-02
61.936145305633545,-5.48482314E-02
62.72022795677185,-5.19516843E-02
63.50408959388733,-5.08676580E-02
64.2871925830841,-5.13139697E-02
65.07204294204712,-4.98513195E-02
65.85611844062805,-4.85863395E-02
66.64009499549866,-4.80109703E-02
67.42335247993469,-4.60968847E-02
68.20799779891968,-4.52782630E-02
68.99209833145142,-4.35334828E-02
69.77606987953186,-4.57581077E-02
70.55950045585632,-4.53406023E-02
71.34395480155945,-4.34375674E-02
72.1280574798584,-4.31835198E-02
72.91119885444641,-4.34151408E-02
73.69555521011353,-4.42279926E-02
74.47894763946533,-4.21667412E-02
75.26408052444458,-4.15574679E-02
76.04786801338196,-4.36072347E-02
76.83171606063843,-4.18062531E-02
77.6159245967865,-4.33923634E-02
78.40003609657288,-3.92427135E-02
79.1840341091156,-4.03100167E-02
79.967853307724,-4.02592659E-02
80.75193190574646,-3.59566560E-02
81.53602623939514,-3.91691954E-02
82.32004714012146,-3.68764618E-02
83.10394239425659,-3.64650876E-02
83.88788962364197,-3.65606559E-02
84.67142844200134,-3.74073469E-02
85.45590329170227,-3.57650271E-02
86.23913955688477,-3.45957761E-02
87.02355027198792,-3.23659822E-02
87.80791759490967,-3.36189716E-02
88.59194326400757,-3.32632917E-02
89.37592315673828,-3.26651650E-02
90.15985870361328,-3.01806800E-02
90.94307589530945,-2.92719210E-02
91.72788882255554,-2.90968404E-02
92.51199698448181,-2.90853152E-02
93.29481720924377,-2.73689500E-02
94.07987904548645,-2.82440524E-02
94.86386394500732,-2.70246141E-02
95.64789891242981,-2.77700920E-02
96.43180894851685,-2.58501889E-02
97.21577215194702,-2.47832730E-02
97.99975252151489,-2.34056361E-02
98.78274726867676,-2.41734132E-02
99.56774520874023,-2.32701978E-02
100.35181474685669,-2.24231868E-02
101.13579201698303,-2.24060632E-02
101.9192259311676,-2.38347140E-02
102.70269227027893,-2.18190743E-02
103.48680663108826,-2.22537013E-02
104.27170944213867,-2.16608095E-02
105.05573391914368,-2.10059379E-02
105.83863186836243,-2.09211767E-02
106.62262415885925,-2.29481897E-02
107.4077410697937,-2.08423870E-02
108.19183611869812,-1.88153400E-02
108.97470426559448,-1.87873678E-02
109.75971460342407,-2.07803476E-02
110.54370188713074,-1.92444310E-02
111.32667946815491,-1.96228936E-02
112.11081886291504,-1.94929659E-02
112.89570236206055,-1.77088196E-02
113.67971897125244,-1.83634338E-02
114.4637565612793,-1.83805482E-02
115.2469527721405,-1.87926643E-02
116.03161358833313,-1.86232235E-02
116.81568789482117,-1.82735002E-02
117.59971976280212,-1.93009079E-02
