Time,Resistance
7.867813110351562e-06,-1.52358245E-02
0.7831277847290039,-1.64269374E-02
1.5682737827301025,-1.65965325E-02
2.351416826248169,-1.69859281E-02
3.136160373687744,-1.66530045E-02
3.919208288192749,-1.58737232E-02
4.704237937927246,-1.49985628E-02
5.486839771270752,-1.72570366E-02
6.272022724151611,-1.66473465E-02
7.055052757263184,-1.80926086E-02
7.84019660949707,-1.73472578E-02
8.62307620048523,-1.54674112E-02
9.40816593170166,-1.53094091E-02
10.1912100315094,-1.67885300E-02
10.97615361213684,-1.58851604E-02
11.759074211120605,-1.66640684E-02
12.544173240661621,-1.62975300E-02
