Time,Current,Voltage,Resistance
0.0,2.6922601e-06,3.36946705e-09,0.001251538456481229
0.7534422874450684,3.15045659e-06,4.47651781e-09,0.0014209108051858603
1.507131576538086,3.00520677e-06,-2.16198532e-09,-0.0007194131670347595
2.2554914951324463,3.3349175e-06,9.45425895e-09,0.002834930384334845
3.0076756477355957,2.40702053e-06,2.26321709e-09,0.0009402566624556376
3.7595138549804688,2.64186679e-06,5.02930785e-09,0.0019036947165682035
4.511566638946533,3.16163718e-06,2.05180279e-08,0.006489684531101067
5.263518810272217,3.25671295e-06,-5.48092122e-09,-0.001682961103464768
6.015683174133301,2.84866265e-06,-3.26721818e-09,-0.0011469305359832621
6.7656779289245605,3.68143247e-06,9.45493539e-09,0.0025682761987482552
7.5358171463012695,2.74247594e-06,-1.05482644e-09,-0.00038462559492864686
8.291493892669678,3.05547876e-06,-1.7097187e-08,-0.005595583652494446
9.039521217346191,3.32933779e-06,1.15857464e-09,0.00034798951415500556
9.791585922241211,3.3349223e-06,-1.65437091e-08,-0.004960747991040152
10.543341159820557,3.89950593e-06,1.27724154e-08,0.00327539324962637
11.294875860214233,3.72064365e-06,-3.82099736e-09,-0.0010269721369312
12.048088550567627,3.65354826e-06,1.49860934e-08,0.004101791555368698
12.798973083496094,4.08402043e-06,1.05618427e-08,0.0025861385566085427
13.550933361053467,3.5976436e-06,5.0686719e-11,1.408886611225192e-05
14.303147315979004,4.20691947e-06,8.90138603e-09,0.0021158917097122373
15.054945230484009,2.91014399e-06,-4.92818223e-09,-0.001693449618621792
15.80702829360962,4.08385738e-06,-1.04597501e-08,-0.002561242748393922
16.560360431671143,3.83242651e-06,1.15739042e-09,0.0003019993774127192
17.311611652374268,4.40808534e-06,7.79437153e-09,0.0017681988729374284
18.06322193145752,4.24604653e-06,6.03551655e-10,0.00014214438083418743
18.815565586090088,4.4192531e-06,-1.05494937e-09,-0.00023871666685033272
19.565338611602783,3.10022335e-06,-1.32239918e-08,-0.004265496484309752
20.315834045410156,3.32376756e-06,-3.26776014e-09,-0.0009831494173437327
21.071086406707764,3.77651089e-06,1.05614597e-08,0.0027966183621941044
21.82371711730957,4.21802452e-06,-4.37385026e-09,-0.0010369428245997963
22.57541036605835,5.24655517e-06,5.58331853e-09,0.0010641875190650098
23.327712059020996,4.1174636e-06,1.22205568e-08,0.0029679817448780847
24.08127498626709,4.31865547e-06,1.60930396e-08,0.003726400429900466
24.83144450187683,3.86602345e-06,1.22212603e-08,0.0031611966295755395
25.584397792816162,4.1118566e-06,3.37110549e-09,0.0008198499650984911
26.335493087768555,3.95536075e-06,-1.15656807e-08,-0.0029240520475913604
27.0877423286438,4.60374352e-06,8.34893823e-09,0.0018135107209447672
27.839786529541016,5.4925022e-06,8.34791153e-09,0.0015198740439284668
28.591530799865723,4.34658131e-06,1.6647704e-08,0.0038300684636220455
29.343775272369385,4.69316693e-06,1.38807661e-08,0.0029576544595655368
30.092374801635742,4.76024438e-06,-6.03395243e-09,-0.0012675719875541347
30.845635414123535,5.28569518e-06,6.04019371e-10,0.00011427434810949503
31.59703254699707,4.96150313e-06,-9.35241654e-09,-0.0018849966018261888
32.351179361343384,5.36389303e-06,1.27743103e-08,0.002381537109064981
33.10420322418213,4.74906443e-06,4.47581166e-09,0.0009424617682013634
33.85659980773926,4.46408359e-06,1.609349e-08,0.003605104984156446
34.607166051864624,5.44223507e-06,-7.14085508e-09,-0.0013121180890115428
35.36035919189453,4.9446942e-06,1.05625127e-08,0.0021361306225974497
36.11161494255066,5.08446579e-06,2.21774912e-08,0.004361813436451502
36.86298060417175,4.8049362e-06,1.22218577e-08,0.002543604574812044
37.614859104156494,5.31357196e-06,1.6645322e-08,0.0031326049831081992
38.35964775085449,5.51483447e-06,1.00080601e-08,0.0018147525831360084
39.103196144104004,4.81620577e-06,1.00084575e-08,0.0020780792968486477
39.85482978820801,5.22976317e-06,1.55396339e-08,0.002971383864787896
