Time,Resistance,Temperature
740.49,18.035423889501768
740.691,17.72675391654973
740.894,18.035423889501768
741.096,18.035423889501768
741.299,17.41811224605581
741.5,17.72675391654973
741.703,17.41811224605581
741.905,17.10949887023606
742.1080000000001,15.875328158146603
742.309,14.94999683727925
742.5120000000001,14.94999683727925
742.714,15.258412368028521
742.917,14.641609539061465
743.118,14.02491960921653
743.32,12.509369726255024
743.523,12.201205662264021
743.725,11.276882420628374
743.927,10.660807640993491
744.129,10.352812442483572
744.332,9.1467685692532
744.534,8.838911539873767
744.736,8.531082589940715
744.938,6.402700500553085
745.141,5.787514661294909
745.342,5.479963750624048
745.545,3.9682454971517136
745.747,3.046173200969943
745.95,0.9468356388806948
746.151,-0.8698315845199971
746.353,-2.37871365557299
746.556,-3.6057803210242074
746.758,-5.700982174703233
746.96,-6.594876352933286
747.162,-8.713724670701323
747.365,-9.88744425723718
747.567,-12.004188903660049
747.769,-13.788337379407809
747.971,-15.265895573162057
748.174,-16.46273606787849
748.376,-18.24444636378678
748.577,-19.440186293680622
748.78,-20.915167309142316
748.982,-22.973916429879367
749.1850000000001,-24.167888343367263
749.386,-24.752008360779953
749.589,-27.696353477286756
749.791,-33.551368188907766
749.993,-43.436088463875414
750.195,-54.066978555425585
750.398,-65.70885046986268
750.6,-79.14217937545988
750.801,-95.89014643138243
751.004,-119.75517755753933
751.206,-165.88574899226646
751.409,-199.8151289548692
751.61,-200.9712528577921
751.813,-200.9712528577921
752.015,-201.22544759423275
752.218,-201.68747859597414
752.419,-201.68747859597414
752.622,-201.91842567443427
752.824,-201.91842567443427
753.027,-201.22544759423275
753.228,-201.68747859597414
753.431,-201.68747859597414
753.633,-201.22544759423275
753.835,-201.45648588999254
754.037,-200.9712528577921
754.239,-201.68747859597414
754.442,-201.22544759423275
754.643,-201.22544759423275
754.846,-201.45648588999254
755.048,-201.45648588999254
755.251,-201.22544759423275
755.452,-201.22544759423275
755.655,-202.1493270876655
755.857,-201.68747859597414
756.0600000000001,-201.68747859597414
756.261,-201.91842567443427
756.464,-201.68747859597414
756.666,-201.68747859597414
756.869,-201.68747859597414
757.07,-201.91842567443427
757.273,-201.45648588999254
757.475,-201.68747859597414
757.677,-201.22544759423275
757.879,-201.68747859597414
758.081,-201.22544759423275
758.284,-201.68747859597414
758.486,-201.22544759423275
758.688,-201.91842567443427
758.89,-201.68747859597414
759.093,-201.45648588999254
759.294,-201.22544759423275
759.497,-201.45648588999254
759.699,-201.22544759423275
759.902,-201.45648588999254
760.103,-201.45648588999254
760.306,-201.68747859597414
760.508,-201.68747859597414
760.71,-201.68747859597414
760.912,-201.68747859597414
761.114,-201.22544759423275
761.317,-201.45648588999254
761.519,-201.68747859597414
761.721,-201.68747859597414
761.923,-201.68747859597414
762.126,-201.45648588999254
762.328,-202.1493270876655
762.53,-201.45648588999254
762.732,-201.45648588999254
762.9350000000001,-201.22544759423275
763.1370000000001,-201.22544759423275
763.339,-201.45648588999254
763.541,-201.91842567443427
763.744,-201.68747859597414
763.945,-201.45648588999254
764.148,-201.45648588999254
764.35,-201.68747859597414
764.553,-200.9712528577921
764.754,-201.45648588999254
764.956,-201.45648588999254
765.159,-201.68747859597414
765.361,-201.45648588999254
765.563,-201.45648588999254
765.765,-201.45648588999254
765.968,-200.740118946507
766.17,-201.91842567443427
766.372,-201.91842567443427
766.574,-201.68747859597414
766.777,-201.91842567443427
766.979,-201.45648588999254
767.181,-201.22544759423275
767.383,-201.68747859597414
767.586,-200.9712528577921
767.788,-201.22544759423275
767.99,-201.45648588999254
768.192,-201.68747859597414
768.394,-201.22544759423275
768.597,-201.45648588999254
768.798,-201.91842567443427
769.001,-201.68747859597414
769.203,-201.68747859597414
769.405,-201.68747859597414
769.607,-201.45648588999254
769.8100000000001,-200.740118946507
770.0120000000001,-201.68747859597414
770.214,-201.45648588999254
770.416,-201.45648588999254
770.619,-201.68747859597414
770.821,-201.45648588999254
771.023,-201.68747859597414
771.225,-201.45648588999254
771.428,-201.68747859597414
771.63,-201.91842567443427
771.832,-201.45648588999254
772.034,-201.68747859597414
772.236,-201.68747859597414
772.439,-201.91842567443427
772.64,-201.45648588999254
772.843,-201.45648588999254
773.045,-201.68747859597414
773.248,-201.22544759423275
773.449,-201.45648588999254
773.652,-201.91842567443427
773.854,-201.22544759423275
774.056,-201.45648588999254
774.258,-201.45648588999254
774.461,-201.45648588999254
774.663,-201.45648588999254
774.865,-201.68747859597414
775.067,-201.68747859597414
775.27,-201.68747859597414
775.472,-201.45648588999254
775.674,-201.45648588999254
775.876,-201.45648588999254
776.078,-201.22544759423275
776.281,-200.9712528577921
776.482,-201.91842567443427
776.6850000000001,-201.68747859597414
776.8870000000001,-201.45648588999254
777.09,-201.22544759423275
777.291,-201.45648588999254
777.494,-201.22544759423275
777.696,-201.68747859597414
777.899,-201.91842567443427
778.1,-201.45648588999254
778.303,-201.68747859597414
778.505,-201.68747859597414
778.707,-201.45648588999254
778.909,-201.45648588999254
779.112,-201.45648588999254
779.314,-201.45648588999254
779.515,-201.22544759423275
779.718,-201.91842567443427
779.92,-201.68747859597414
780.123,-201.91842567443427
780.324,-201.22544759423275
780.527,-201.68747859597414
780.729,-201.68747859597414
780.932,-201.45648588999254
781.133,-201.91842567443427
781.336,-201.68747859597414
781.538,-201.91842567443427
781.741,-201.68747859597414
781.942,-201.68747859597414
782.145,-201.68747859597414
782.347,-200.9712528577921
782.55,-201.45648588999254
782.751,-201.45648588999254
782.953,-201.45648588999254
783.156,-201.68747859597414
783.357,-201.91842567443427
