DELAY=1
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.650651500E-2,1.500000095E1,-5.437500000E0,-5.310000229E1,5.544525839E1
3.650651500E-2,1.535625076E1,-6.075000286E0,-5.418750381E1,5.664808590E1
4.650651500E-2,1.483125019E1,-6.262500286E0,-5.441250229E1,5.674420937E1
5.650651500E-2,1.471875095E1,-6.187500477E0,-5.435625076E1,5.665270328E1
6.650651500E-2,1.455000019E1,-6.112500191E0,-5.446875381E1,5.670899670E1
7.650651500E-2,1.466250038E1,-6.300000191E0,-5.448750305E1,5.677646439E1
8.650651500E-2,1.451250076E1,-6.412500381E0,-5.456250381E1,5.682252777E1
9.650651500E-2,1.464375019E1,-6.468750477E0,-5.469375229E1,5.698851368E1
1.065065150E-1,1.455000019E1,-6.581250191E0,-5.490000153E1,5.717539267E1
1.165065150E-1,1.440000057E1,-6.731250286E0,-5.480625153E1,5.706483114E1
1.265065150E-1,1.434375095E1,-6.881250381E0,-5.458125305E1,5.685251079E1
1.365065150E-1,1.426875019E1,-6.843750477E0,-5.469375229E1,5.693716442E1
1.465065150E-1,1.425000095E1,-6.825000286E0,-5.471250153E1,5.694823070E1
1.565065150E-1,1.415625095E1,-6.768750191E0,-5.471250153E1,5.691812755E1
1.665065150E-1,1.428750038E1,-6.675000191E0,-5.469375229E1,5.692183091E1
1.765065150E-1,1.410000038E1,-6.731250286E0,-5.450625229E1,5.670142220E1
1.865065150E-1,1.419375038E1,-6.825000286E0,-5.443125153E1,5.666395963E1
1.965065150E-1,1.430625057E1,-6.712500095E0,-5.435625076E1,5.660678811E1
2.065065150E-1,1.421250057E1,-6.675000191E0,-5.430000305E1,5.652469488E1
2.165065150E-1,1.428750038E1,-6.731250286E0,-5.424375153E1,5.649625631E1
2.265065150E-1,1.425000095E1,-6.768750191E0,-5.431875229E1,5.656328630E1
2.365065150E-1,1.413750076E1,-6.843750477E0,-5.450625229E1,5.672422222E1
2.465065150E-1,1.413750076E1,-6.693750381E0,-5.450625229E1,5.670632029E1
2.565065150E-1,1.423125076E1,-6.506250381E0,-5.446875381E1,5.667190604E1
2.665065150E-1,1.404375076E1,-6.450000286E0,-5.458125305E1,5.672691269E1
2.765065150E-1,1.398750019E1,-6.412500381E0,-5.458125305E1,5.670876041E1
2.865065150E-1,1.417500019E1,-6.375000477E0,-5.480625153E1,5.696750361E1
2.965065150E-1,1.404375076E1,-6.318750381E0,-5.471250153E1,5.683846730E1
3.065065150E-1,1.406250095E1,-6.375000477E0,-5.454375076E1,5.668699420E1
3.165065150E-1,1.406250095E1,-6.337500095E0,-5.426250076E1,5.641220462E1
3.265065150E-1,1.408125019E1,-6.731250286E0,-5.437500381E1,5.657059640E1
3.365065150E-1,1.413750076E1,-6.693750381E0,-5.460000229E1,5.679643890E1
3.465065150E-1,1.425000095E1,-6.712500095E0,-5.454375076E1,5.677271292E1
3.565065150E-1,1.426875019E1,-6.618750095E0,-5.467500305E1,5.689253944E1
3.665065150E-1,1.423125076E1,-6.506250381E0,-5.469375229E1,5.688819150E1
3.765065150E-1,1.449375057E1,-6.581250191E0,-5.473125076E1,5.699904797E1
3.865065150E-1,1.449375057E1,-6.525000095E0,-5.478750229E1,5.704660234E1
3.965065150E-1,1.477500057E1,-6.600000381E0,-5.490000153E1,5.723522355E1
4.065065150E-1,1.479375076E1,-6.393750191E0,-5.486250305E1,5.718067282E1
4.165065150E-1,1.460625076E1,-6.281250477E0,-5.463750076E1,5.690389405E1
4.265065150E-1,1.456875038E1,-6.356250286E0,-5.463750076E1,5.690260886E1
4.365065150E-1,1.455000019E1,-6.468750477E0,-5.430000305E1,5.658654937E1
4.465065150E-1,1.462500095E1,-6.581250191E0,-5.418750381E1,5.651096422E1
4.565065150E-1,1.462500095E1,-6.637500286E0,-5.437500381E1,5.669733770E1
4.665065150E-1,1.485000038E1,-6.787500381E0,-5.422500229E1,5.662988209E1
4.765065150E-1,1.479375076E1,-6.675000191E0,-5.422500229E1,5.660178056E1
4.865065150E-1,1.473750019E1,-6.525000095E0,-5.413125229E1,5.647974869E1
4.965065150E-1,1.483125019E1,-6.712500095E0,-5.420625305E1,5.659806984E1
5.065065150E-1,1.496250057E1,-6.712500095E0,-5.411250305E1,5.654287813E1
5.165065150E-1,1.507500076E1,-6.600000381E0,-5.431875229E1,5.675687186E1
5.265065150E-1,1.524375057E1,-6.506250381E0,-5.448750305E1,5.695253475E1
5.365065150E-1,1.505625057E1,-6.375000477E0,-5.422500229E1,5.663640336E1
5.465065150E-1,1.488750076E1,-6.375000477E0,-5.448750305E1,5.684334877E1
5.565065150E-1,1.486875057E1,-6.300000191E0,-5.454375076E1,5.688400912E1
5.665065150E-1,1.485000038E1,-6.525000095E0,-5.448750305E1,5.685055960E1
5.765065150E-1,1.481250095E1,-6.600000381E0,-5.454375076E1,5.690334733E1
5.865065150E-1,1.475625038E1,-6.637500286E0,-5.476875305E1,5.710884035E1
5.965065150E-1,1.458750057E1,-6.768750191E0,-5.476875305E1,5.708088527E1
6.065065150E-1,1.438125038E1,-6.787500381E0,-5.471250153E1,5.697673514E1
6.165065150E-1,1.470000076E1,-6.825000286E0,-5.505000305E1,5.738617854E1
6.265065150E-1,1.475625038E1,-6.675000191E0,-5.486250305E1,5.720311874E1
6.365065150E-1,1.466250038E1,-6.881250381E0,-5.469375229E1,5.704162571E1
6.465065150E-1,1.479375076E1,-6.881250381E0,-5.490000153E1,5.727317728E1
6.565065150E-1,1.505625057E1,-6.862500191E0,-5.488125229E1,5.732134369E1
6.665065150E-1,1.507500076E1,-6.637500286E0,-5.478750229E1,5.720998571E1
6.765065150E-1,1.511250019E1,-6.600000381E0,-5.465625381E1,5.708987430E1
6.865065150E-1,1.518750095E1,-6.675000191E0,-5.452500153E1,5.699290837E1
6.965065150E-1,1.509375095E1,-6.675000191E0,-5.437500381E1,5.682444883E1
7.065065150E-1,1.509375095E1,-6.637500286E0,-5.420625305E1,5.665858803E1
7.165065150E-1,1.520625019E1,-6.506250381E0,-5.463750076E1,5.708605634E1
7.265065150E-1,1.509375095E1,-6.281250477E0,-5.456250381E1,5.695912787E1
7.365065150E-1,1.498125076E1,-6.168750286E0,-5.458125305E1,5.693509058E1
7.465065150E-1,1.485000038E1,-6.262500286E0,-5.448750305E1,5.682102965E1
7.565065150E-1,1.488750076E1,-6.262500286E0,-5.461875153E1,5.695669063E1
7.665065150E-1,1.486875057E1,-6.168750286E0,-5.467500305E1,5.699551897E1
7.765065150E-1,1.466250038E1,-6.262500286E0,-5.476875305E1,5.704230130E1
7.865065150E-1,1.462500095E1,-6.356250286E0,-5.490000153E1,5.716907152E1
7.965065150E-1,1.455000019E1,-6.393750191E0,-5.448750305E1,5.675799975E1
8.065065150E-1,1.458750057E1,-6.562500477E0,-5.441250229E1,5.671491859E1
8.165065150E-1,1.460625076E1,-6.543750286E0,-5.439375305E1,5.669959083E1
8.265065150E-1,1.447500038E1,-6.675000191E0,-5.441250229E1,5.669922106E1
8.365065150E-1,1.423125076E1,-6.768750191E0,-5.450625229E1,5.673866421E1
8.465065150E-1,1.404375076E1,-6.825000286E0,-5.465625381E1,5.684288562E1
8.565065150E-1,1.398750019E1,-6.975000381E0,-5.445000076E1,5.664894858E1
8.665065150E-1,1.410000038E1,-6.975000381E0,-5.467500305E1,5.689302769E1
8.765065150E-1,1.387500095E1,-6.993750095E0,-5.476875305E1,5.693017216E1
8.865065150E-1,1.385625076E1,-7.012500286E0,-5.478750229E1,5.694595027E1
8.965065150E-1,1.387500095E1,-7.143750191E0,-5.490000153E1,5.707502944E1
9.065065150E-1,1.419375038E1,-7.012500286E0,-5.508750153E1,5.731727955E1
9.165065150E-1,1.417500019E1,-7.031250477E0,-5.514375305E1,5.736900395E1
9.265065150E-1,1.411875057E1,-6.956250191E0,-5.510625076E1,5.730992416E1
9.365065150E-1,1.425000095E1,-6.787500381E0,-5.518125153E1,5.739427854E1
9.465065150E-1,1.413750076E1,-6.787500381E0,-5.495625305E1,5.715005546E1
9.565065150E-1,1.440000057E1,-6.731250286E0,-5.482500076E1,5.708283854E1
9.665065150E-1,1.443750095E1,-6.731250286E0,-5.491875076E1,5.718234299E1
9.765065150E-1,1.436250019E1,-6.581250191E0,-5.482500076E1,5.705589342E1
9.865065150E-1,1.447500038E1,-6.693750381E0,-5.480625153E1,5.707939327E1
9.965065150E-1,1.460625076E1,-6.637500286E0,-5.467500305E1,5.698030300E1
1.006506515E0,1.477500057E1,-6.768750191E0,-5.461875153E1,5.698530196E1
1.016506515E0,1.496250057E1,-6.675000191E0,-5.476875305E1,5.716684670E1
1.026506515E0,1.507500076E1,-6.656250477E0,-5.495625305E1,5.737378380E1
1.036506515E0,1.503750038E1,-6.600000381E0,-5.505000305E1,5.744727373E1
1.046506515E0,1.509375095E1,-6.656250477E0,-5.501250076E1,5.743258856E1
1.056506515E0,1.509375095E1,-6.768750191E0,-5.499375153E1,5.742778077E1
1.066506515E0,1.492500019E1,-6.825000286E0,-5.495625305E1,5.735438962E1
1.076506515E0,1.501875019E1,-6.581250191E0,-5.503125381E1,5.742224837E1
1.086506515E0,1.513125038E1,-6.506250381E0,-5.520000076E1,5.760491399E1
1.096506515E0,1.503750038E1,-6.712500095E0,-5.510625076E1,5.751419780E1
1.106506515E0,1.513125038E1,-6.637500286E0,-5.506875229E1,5.749416168E1
1.116506515E0,1.516875076E1,-6.637500286E0,-5.514375305E1,5.757587090E1
1.126506515E0,1.515000057E1,-6.618750095E0,-5.508750153E1,5.751489541E1
1.136506515E0,1.509375095E1,-6.693750381E0,-5.514375305E1,5.756267117E1
1.146506515E0,1.507500076E1,-6.393750191E0,-5.518125153E1,5.755958834E1
1.156506515E0,1.494375038E1,-6.637500286E0,-5.518125153E1,5.755295479E1
1.166506515E0,1.490625095E1,-6.600000381E0,-5.518125153E1,5.753891590E1
1.176506515E0,1.485000038E1,-6.600000381E0,-5.527500153E1,5.761430647E1
1.186506515E0,1.475625038E1,-6.768750191E0,-5.527500153E1,5.760979689E1
1.196506515E0,1.460625076E1,-6.937500477E0,-5.520000076E1,5.751966236E1
1.206506515E0,1.458750057E1,-6.787500381E0,-5.535000229E1,5.764102782E1
1.216506515E0,1.468125057E1,-6.731250286E0,-5.531250381E1,5.762223466E1
1.226506515E0,1.470000076E1,-6.787500381E0,-5.529375076E1,5.761561470E1
1.236506515E0,1.481250095E1,-6.768750191E0,-5.535000229E1,5.769617766E1
1.246506515E0,1.468125057E1,-6.675000191E0,-5.535000229E1,5.765169121E1
1.256506515E0,1.473750019E1,-6.487500191E0,-5.512500381E1,5.742863063E1
1.266506515E0,1.477500057E1,-6.393750191E0,-5.512500381E1,5.742775225E1
1.276506515E0,1.483125019E1,-6.300000191E0,-5.516250229E1,5.746788358E1
1.286506515E0,1.479375076E1,-6.300000191E0,-5.484375381E1,5.715227377E1
1.296506515E0,1.471875095E1,-6.281250477E0,-5.495625305E1,5.723884596E1
1.306506515E0,1.451250076E1,-6.393750191E0,-5.497500229E1,5.721663741E1
1.316506515E0,1.449375057E1,-6.187500477E0,-5.503125381E1,5.724327790E1
1.326506515E0,1.447500038E1,-6.300000191E0,-5.529375076E1,5.750316958E1
1.336506515E0,1.428750038E1,-6.375000477E0,-5.542500305E1,5.759083487E1
