DELAY=0
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.756536500E-2,2.175000000E1,-6.562500477E0,-4.511250305E1,5.051006676E1
4.756536500E-2,2.210625076E1,-7.068750381E0,-4.528125000E1,5.088266066E1
5.756536500E-2,2.163750076E1,-6.750000477E0,-4.485000229E1,5.025203131E1
6.756536500E-2,2.212500000E1,-6.600000381E0,-4.545000076E1,5.097821299E1
7.756536500E-2,2.180625153E1,-6.618750095E0,-4.550625229E1,5.089341270E1
8.756536500E-2,2.160000038E1,-6.637500286E0,-4.554375076E1,5.084141678E1
9.756536500E-2,2.143125153E1,-6.843750477E0,-4.546875000E1,5.073009648E1
1.075653650E-1,2.145000076E1,-6.900000095E0,-4.545000076E1,5.072883897E1
1.175653650E-1,2.143125153E1,-7.031250477E0,-4.575000000E1,5.100783788E1
1.275653650E-1,2.130000114E1,-6.918750286E0,-4.580625153E1,5.098795773E1
1.375653650E-1,2.124375153E1,-7.106250286E0,-4.582500076E1,5.100712173E1
1.475653650E-1,2.094375038E1,-7.087500095E0,-4.545000076E1,5.054281261E1
1.575653650E-1,2.103750038E1,-7.068750381E0,-4.548750305E1,5.061281051E1
1.675653650E-1,2.107500076E1,-6.993750095E0,-4.530000305E1,5.044956367E1
1.775653650E-1,2.115000153E1,-6.806250095E0,-4.531875229E1,5.047213998E1
1.875653650E-1,2.105625153E1,-6.731250286E0,-4.545000076E1,5.054085504E1
1.975653650E-1,2.109375000E1,-6.618750095E0,-4.528125000E1,5.038993693E1
2.075653650E-1,2.131875038E1,-6.768750191E0,-4.516875076E1,5.040358264E1
2.175653650E-1,2.145000076E1,-6.525000095E0,-4.541250229E1,5.064556766E1
2.275653650E-1,2.146875000E1,-6.712500095E0,-4.550625229E1,5.076203189E1
2.375653650E-1,2.150625038E1,-6.731250286E0,-4.535625076E1,5.064600694E1
2.475653650E-1,2.158125114E1,-6.881250381E0,-4.563750076E1,5.094981338E1
2.575653650E-1,2.163750076E1,-6.956250191E0,-4.576875305E1,5.110136605E1
2.675653650E-1,2.180625153E1,-6.881250381E0,-4.569375229E1,5.109582381E1
2.775653650E-1,2.190000153E1,-6.750000477E0,-4.567500305E1,5.110164848E1
2.875653650E-1,2.173125076E1,-6.787500381E0,-4.576875305E1,5.111845241E1
2.975653650E-1,2.184375000E1,-6.937500477E0,-4.578750229E1,5.120325861E1
3.075653650E-1,2.191875076E1,-6.843750477E0,-4.578750229E1,5.122268952E1
3.175653650E-1,2.188125038E1,-6.956250191E0,-4.571250153E1,5.115477818E1
3.275653650E-1,2.193750000E1,-6.881250381E0,-4.576875305E1,5.121898348E1
3.375653650E-1,2.190000153E1,-6.993750095E0,-4.584375000E1,5.128520275E1
3.475653650E-1,2.205000114E1,-7.012500286E0,-4.595625305E1,5.145245286E1
3.575653650E-1,2.193750000E1,-7.031250477E0,-4.588125229E1,5.133986464E1
3.675653650E-1,2.178750038E1,-6.900000095E0,-4.588125229E1,5.125811629E1
3.775653650E-1,2.167500114E1,-6.881250381E0,-4.601250076E1,5.132550543E1
3.875653650E-1,2.160000038E1,-6.918750286E0,-4.623750305E1,5.150083310E1
3.975653650E-1,2.165625000E1,-6.731250286E0,-4.633125305E1,5.158379497E1
4.075653650E-1,2.145000076E1,-6.862500191E0,-4.627500153E1,5.146428089E1
4.175653650E-1,2.141250038E1,-6.693750381E0,-4.623750305E1,5.139268581E1
4.275653650E-1,2.115000153E1,-6.862500191E0,-4.590000153E1,5.100222165E1
4.375653650E-1,2.115000153E1,-7.031250477E0,-4.595625305E1,5.107580878E1
4.475653650E-1,2.115000153E1,-6.993750095E0,-4.595625305E1,5.107065987E1
4.575653650E-1,2.126250076E1,-6.881250381E0,-4.565625000E1,5.083245725E1
4.675653650E-1,2.145000076E1,-6.900000095E0,-4.541250229E1,5.069524532E1
4.775653650E-1,2.130000114E1,-6.862500191E0,-4.531875229E1,5.054278649E1
4.875653650E-1,2.154375076E1,-6.881250381E0,-4.526250076E1,5.059820925E1
4.975653650E-1,2.156250000E1,-6.918750286E0,-4.528125000E1,5.062807633E1
5.075653650E-1,2.160000038E1,-6.843750477E0,-4.524375153E1,5.060033586E1
5.175653650E-1,2.161875153E1,-6.862500191E0,-4.526250076E1,5.062764365E1
5.275653650E-1,2.148750114E1,-6.975000381E0,-4.530000305E1,5.062068364E1
5.375653650E-1,2.113125038E1,-7.181250095E0,-4.550625229E1,5.068450545E1
5.475653650E-1,2.098125076E1,-6.975000381E0,-4.558125305E1,5.066077520E1
5.575653650E-1,2.126250076E1,-7.181250095E0,-4.565625000E1,5.087393690E1
5.675653650E-1,2.103750038E1,-7.162500381E0,-4.530000305E1,5.045758724E1
5.775653650E-1,2.115000153E1,-7.106250286E0,-4.515000153E1,5.036212858E1
5.875653650E-1,2.092500114E1,-7.087500095E0,-4.543125153E1,5.051818431E1
5.975653650E-1,2.086875153E1,-7.181250095E0,-4.539375305E1,5.047442877E1
6.075653650E-1,2.120625114E1,-7.331250191E0,-4.537500000E1,5.061959050E1
6.175653650E-1,2.148750114E1,-7.481250286E0,-4.515000153E1,5.055892057E1
6.275653650E-1,2.152500153E1,-7.668750286E0,-4.526250076E1,5.070334700E1
6.375653650E-1,2.133750153E1,-7.650000095E0,-4.554375076E1,5.087282876E1
6.475653650E-1,2.141250038E1,-7.818750381E0,-4.578750229E1,5.114805369E1
6.575653650E-1,2.120625114E1,-7.931250095E0,-4.606875229E1,5.133166423E1
6.675653650E-1,2.139375114E1,-8.062500000E0,-4.597500229E1,5.134585991E1
6.775653650E-1,2.145000076E1,-8.006250381E0,-4.593750000E1,5.132695670E1
6.875653650E-1,2.135625076E1,-7.837500095E0,-4.588125229E1,5.121137731E1
6.975653650E-1,2.146875000E1,-7.650000095E0,-4.618125153E1,5.149890990E1
7.075653650E-1,2.146875000E1,-7.743750095E0,-4.610625076E1,5.144569225E1
7.175653650E-1,2.154375076E1,-7.762500286E0,-4.599375153E1,5.137912793E1
7.275653650E-1,2.160000038E1,-7.743750095E0,-4.578750229E1,5.121543759E1
7.375653650E-1,2.182500076E1,-7.687500477E0,-4.556250000E1,5.110156287E1
7.475653650E-1,2.212500000E1,-7.556250095E0,-4.556250000E1,5.121087723E1
7.575653650E-1,2.205000114E1,-7.631250381E0,-4.552500153E1,5.115627329E1
7.675653650E-1,2.199375153E1,-7.462500095E0,-4.563750076E1,5.120737730E1
7.775653650E-1,2.188125038E1,-7.537500381E0,-4.535625076E1,5.091947087E1
7.875653650E-1,2.175000000E1,-7.687500477E0,-4.528125000E1,5.081881310E1
7.975653650E-1,2.156250000E1,-7.481250286E0,-4.501875305E1,5.047374207E1
8.075653650E-1,2.167500114E1,-7.350000381E0,-4.531875229E1,5.077024216E1
8.175653650E-1,2.169375038E1,-7.293750286E0,-4.533750153E1,5.078687472E1
8.275653650E-1,2.130000114E1,-7.368750095E0,-4.530000305E1,5.059722130E1
8.375653650E-1,2.135625076E1,-7.406250477E0,-4.531875229E1,5.064317626E1
8.475653650E-1,2.137500000E1,-7.556250095E0,-4.516875076E1,5.053912926E1
8.575653650E-1,2.141250038E1,-7.518750191E0,-4.531875229E1,5.068348928E1
8.675653650E-1,2.188125038E1,-7.218750477E0,-4.526250076E1,5.078969829E1
8.775653650E-1,2.225625038E1,-7.350000381E0,-4.556250000E1,5.123772627E1
8.875653650E-1,2.216250038E1,-7.237500191E0,-4.554375076E1,5.116435347E1
8.975653650E-1,2.201250076E1,-7.218750477E0,-4.575000000E1,5.128082535E1
9.075653650E-1,2.223750114E1,-7.350000381E0,-4.565625000E1,5.131298205E1
9.175653650E-1,2.225625038E1,-7.256250381E0,-4.573125076E1,5.137451846E1
9.275653650E-1,2.203125000E1,-7.068750381E0,-4.573125076E1,5.125124881E1
9.375653650E-1,2.208750153E1,-7.012500286E0,-4.576875305E1,5.130118556E1
9.475653650E-1,2.156250000E1,-7.012500286E0,-4.590000153E1,5.119498712E1
9.575653650E-1,2.145000076E1,-7.125000477E0,-4.575000000E1,5.102872392E1
9.675653650E-1,2.150625038E1,-7.368750095E0,-4.573125076E1,5.107019267E1
9.775653650E-1,2.188125038E1,-7.406250477E0,-4.554375076E1,5.106735648E1
9.875653650E-1,2.191875076E1,-7.218750477E0,-4.578750229E1,5.127413928E1
9.975653650E-1,2.201250076E1,-7.087500095E0,-4.582500076E1,5.132946076E1
1.007565365E0,2.235000038E1,-7.200000286E0,-4.584375000E1,5.150739690E1
1.017565365E0,2.221875000E1,-7.200000286E0,-4.593750000E1,5.153413201E1
1.027565365E0,2.244375038E1,-7.481250286E0,-4.573125076E1,5.148823490E1
1.037565365E0,2.242500114E1,-7.406250477E0,-4.576875305E1,5.150254342E1
1.047565365E0,2.227500153E1,-7.293750286E0,-4.573125076E1,5.138795367E1
1.057565365E0,2.205000114E1,-7.275000095E0,-4.560000229E1,5.117116752E1
1.067565365E0,2.199375153E1,-7.293750286E0,-4.554375076E1,5.109948271E1
1.077565365E0,2.195625114E1,-7.293750286E0,-4.548750305E1,5.103321165E1
1.087565365E0,2.199375153E1,-7.350000381E0,-4.543125153E1,5.100731543E1
1.097565365E0,2.212500000E1,-7.406250477E0,-4.530000305E1,5.095545552E1
1.107565365E0,2.205000114E1,-7.068750381E0,-4.526250076E1,5.084155542E1
1.117565365E0,2.199375153E1,-6.937500477E0,-4.516875076E1,5.071558010E1
1.127565365E0,2.203125000E1,-6.937500477E0,-4.513125229E1,5.069846963E1
1.137565365E0,2.210625076E1,-6.956250191E0,-4.511250305E1,5.071699588E1
1.147565365E0,2.218125153E1,-6.825000286E0,-4.505625153E1,5.068189371E1
1.157565365E0,2.221875000E1,-6.768750191E0,-4.496250153E1,5.060746362E1
1.167565365E0,2.220000076E1,-6.693750381E0,-4.513125229E1,5.073929701E1
1.177565365E0,2.210625076E1,-6.562500477E0,-4.500000000E1,5.056434253E1
1.187565365E0,2.220000076E1,-6.600000381E0,-4.516875076E1,5.076037908E1
1.197565365E0,2.206875038E1,-6.731250286E0,-4.516875076E1,5.072036592E1
1.207565365E0,2.206875038E1,-6.600000381E0,-4.500000000E1,5.055284115E1
1.217565365E0,2.176875114E1,-6.581250191E0,-4.492500305E1,5.035322512E1
1.227565365E0,2.163750076E1,-6.693750381E0,-4.494375229E1,5.032820882E1
1.237565365E0,2.148750114E1,-6.900000095E0,-4.505625153E1,5.039234573E1
1.247565365E0,2.135625076E1,-6.900000095E0,-4.496250153E1,5.025262174E1
1.257565365E0,2.146875000E1,-6.918750286E0,-4.507500076E1,5.040369060E1
1.267565365E0,2.158125114E1,-6.862500191E0,-4.515000153E1,5.051105768E1
1.277565365E0,2.184375000E1,-6.843750477E0,-4.560000229E1,5.102300014E1
1.287565365E0,2.188125038E1,-6.975000381E0,-4.578750229E1,5.122436056E1
