DELAY=0
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.475901700E-2,2.788125038E1,-8.625000000E0,-4.783125305E1,5.603198655E1
3.475901700E-2,2.788125038E1,-8.625000000E0,-4.783125305E1,5.603198655E1
4.475901700E-2,2.803125191E1,-8.812500000E0,-4.788750076E1,5.618384082E1
5.475901700E-2,2.743125153E1,-8.775000572E0,-4.747500229E1,5.552792124E1
6.475901700E-2,2.778750038E1,-8.475000381E0,-4.723125076E1,5.545053523E1
7.475901700E-2,2.754375076E1,-8.568750381E0,-4.708125305E1,5.521527033E1
8.475901700E-2,2.761875153E1,-8.456250191E0,-4.721250153E1,5.534730259E1
9.475901700E-2,2.769375038E1,-8.381250381E0,-4.717500305E1,5.534139573E1
1.047590170E-1,2.754375076E1,-8.512500763E0,-4.723125076E1,5.533454548E1
1.147590170E-1,2.769375038E1,-8.362500191E0,-4.713750076E1,5.530659272E1
1.247590170E-1,2.761875153E1,-8.156250000E0,-4.717500305E1,5.527025206E1
1.347590170E-1,2.786250114E1,-8.006250381E0,-4.741875076E1,5.557838554E1
1.447590170E-1,2.775000191E1,-8.062500000E0,-4.743750000E1,5.554622326E1
1.547590170E-1,2.801250076E1,-7.893750191E0,-4.745625305E1,5.566962767E1
1.647590170E-1,2.784375191E1,-7.837500095E0,-4.751250076E1,5.562498231E1
1.747590170E-1,2.763750076E1,-7.987500191E0,-4.762500000E1,5.563966420E1
1.847590170E-1,2.790000153E1,-7.743750095E0,-4.758750153E1,5.570409368E1
1.947590170E-1,2.767500114E1,-7.837500095E0,-4.758750153E1,5.560487746E1
2.047590170E-1,2.773125076E1,-8.043750763E0,-4.768125153E1,5.574249674E1
2.147590170E-1,2.786250114E1,-8.043750763E0,-4.755000305E1,5.569581391E1
2.247590170E-1,2.788125038E1,-7.987500191E0,-4.758750153E1,5.572911792E1
2.347590170E-1,2.786250114E1,-7.987500191E0,-4.777500153E1,5.587995974E1
2.447590170E-1,2.788125038E1,-8.250000000E0,-4.779375076E1,5.594344675E1
2.547590170E-1,2.793750191E1,-8.081250191E0,-4.766250229E1,5.583479866E1
2.647590170E-1,2.769375038E1,-8.062500000E0,-4.758750153E1,5.564636572E1
2.747590170E-1,2.784375191E1,-8.118750572E0,-4.747500229E1,5.563330364E1
2.847590170E-1,2.769375038E1,-8.006250381E0,-4.715625000E1,5.526984503E1
2.947590170E-1,2.760000038E1,-7.987500191E0,-4.726875305E1,5.531631943E1
3.047590170E-1,2.761875153E1,-8.006250381E0,-4.736250305E1,5.540850274E1
3.147590170E-1,2.750625038E1,-7.950000286E0,-4.728750229E1,5.528023324E1
3.247590170E-1,2.756250191E1,-7.837500095E0,-4.706250000E1,5.509988045E1
3.347590170E-1,2.756250191E1,-7.800000191E0,-4.695000076E1,5.499849167E1
3.447590170E-1,2.763750076E1,-7.781250477E0,-4.680000305E1,5.490555157E1
3.547590170E-1,2.754375076E1,-7.687500477E0,-4.691250229E1,5.494122988E1
