DELAY=1
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.290335300E-2,1.689375114E1,-6.862500191E0,-5.235000229E1,5.543478580E1
4.290335300E-2,1.725000000E1,-7.068750381E0,-5.212500381E1,5.535833952E1
5.290335300E-2,1.805625153E1,-6.862500191E0,-5.280000305E1,5.622243725E1
6.290335300E-2,1.783125114E1,-6.993750095E0,-5.315625381E1,5.650179977E1
7.290335300E-2,1.794375038E1,-7.181250095E0,-5.321250153E1,5.661376908E1
8.290335300E-2,1.785000038E1,-7.068750381E0,-5.306250381E1,5.642888495E1
9.290335300E-2,1.777500153E1,-7.106250286E0,-5.317500305E1,5.651575375E1
1.029033530E-1,1.790625000E1,-7.237500191E0,-5.311875153E1,5.652094268E1
1.129033530E-1,1.786875153E1,-7.425000191E0,-5.313750076E1,5.655101145E1
1.229033530E-1,1.773750114E1,-7.425000191E0,-5.336250305E1,5.672130382E1
1.329033530E-1,1.753125000E1,-7.575000286E0,-5.313750076E1,5.646520471E1
1.429033530E-1,1.764375114E1,-7.575000286E0,-5.289375305E1,5.627105558E1
1.529033530E-1,1.741875076E1,-7.518750191E0,-5.295000076E1,5.624630711E1
1.629033530E-1,1.732500076E1,-7.668750286E0,-5.302500153E1,5.630822470E1
1.729033530E-1,1.719375038E1,-7.631250381E0,-5.319375229E1,5.642194890E1
1.829033530E-1,1.700625038E1,-7.556250095E0,-5.304375076E1,5.621342333E1
1.929033530E-1,1.696875000E1,-7.462500095E0,-5.325000381E1,5.638430890E1
2.029033530E-1,1.691250038E1,-7.518750191E0,-5.300625229E1,5.614469748E1
2.129033530E-1,1.691250038E1,-7.425000191E0,-5.300625229E1,5.613221961E1
2.229033530E-1,1.672500038E1,-7.425000191E0,-5.289375305E1,5.596968266E1
2.329033530E-1,1.674375153E1,-7.256250381E0,-5.274375153E1,5.581137617E1
2.429033530E-1,1.657500076E1,-7.237500191E0,-5.257500076E1,5.559894571E1
2.529033530E-1,1.672500038E1,-7.237500191E0,-5.205000305E1,5.514807217E1
2.629033530E-1,1.650000000E1,-7.162500381E0,-5.227500153E1,5.528315472E1
2.729033530E-1,1.672500038E1,-7.162500381E0,-5.210625076E1,5.519137993E1
2.829033530E-1,1.689375114E1,-6.975000381E0,-5.210625076E1,5.521875430E1
2.929033530E-1,1.668750000E1,-6.918750286E0,-5.227500153E1,5.530838586E1
3.029033530E-1,1.683750153E1,-6.900000095E0,-5.225625229E1,5.533378138E1
