DELAY=0
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.512323400E-2,1.683750153E1,-1.201875019E1,-1.452000122E2,1.466662721E2
3.512323400E-2,1.749375153E1,-1.275000095E1,-1.446750031E2,1.462855098E2
4.512323400E-2,1.792500114E1,-1.278750038E1,-1.445437622E2,1.462112343E2
5.512323400E-2,1.807500076E1,-1.303125095E1,-1.446375122E2,1.463438727E2
6.512323400E-2,1.811250114E1,-1.276875019E1,-1.443187561E2,1.460102977E2
7.512323400E-2,1.794375038E1,-1.284375095E1,-1.444687500E2,1.461443117E2
8.512323400E-2,1.777500153E1,-1.278750038E1,-1.443187561E2,1.459704566E2
9.512323400E-2,1.786875153E1,-1.288125038E1,-1.443750000E2,1.460457446E2
1.051232340E-1,1.785000038E1,-1.297500038E1,-1.443375092E2,1.460146900E2
1.151232340E-1,1.785000038E1,-1.286250019E1,-1.441875000E2,1.458564417E2
1.251232340E-1,1.773750114E1,-1.282500076E1,-1.440187531E2,1.456725809E2
1.351232340E-1,1.770000076E1,-1.275000095E1,-1.439812622E2,1.456243675E2
1.451232340E-1,1.758750153E1,-1.286250019E1,-1.442250061E2,1.458616348E2
1.551232340E-1,1.773750114E1,-1.276875019E1,-1.443187561E2,1.459642535E2
1.651232340E-1,1.777500153E1,-1.293750095E1,-1.445437622E2,1.462061175E2
1.751232340E-1,1.766250038E1,-1.282500076E1,-1.446000061E2,1.462381836E2
1.851232340E-1,1.773750114E1,-1.280625057E1,-1.445812531E2,1.462270759E2
1.951232340E-1,1.794375038E1,-1.288125038E1,-1.448625031E2,1.465368540E2
2.051232340E-1,1.792500114E1,-1.290000057E1,-1.452187500E2,1.468883965E2
2.151232340E-1,1.807500076E1,-1.271250057E1,-1.452562561E2,1.469275102E2
2.251232340E-1,1.822500038E1,-1.273125076E1,-1.452000122E2,1.468920656E2
2.351232340E-1,1.820625114E1,-1.275000095E1,-1.450687561E2,1.467616234E2
2.451232340E-1,1.845000076E1,-1.276875019E1,-1.451437531E2,1.468678064E2
2.551232340E-1,1.846875000E1,-1.273125076E1,-1.451062622E2,1.468298567E2
2.651232340E-1,1.841250038E1,-1.271250057E1,-1.450312500E2,1.467470317E2
2.751232340E-1,1.809375000E1,-1.275000095E1,-1.449000092E2,1.465808956E2
2.851232340E-1,1.800000000E1,-1.275000095E1,-1.448437500E2,1.465137346E2
2.951232340E-1,1.777500153E1,-1.284375095E1,-1.446750031E2,1.463276089E2
3.051232340E-1,1.783125114E1,-1.282500076E1,-1.446375122E2,1.462957419E2
3.151232340E-1,1.770000076E1,-1.286250019E1,-1.446375122E2,1.462830950E2
3.251232340E-1,1.758750153E1,-1.273125076E1,-1.444125061E2,1.460355329E2
3.351232340E-1,1.751250076E1,-1.278750038E1,-1.444875031E2,1.461056001E2
3.451232340E-1,1.732500076E1,-1.284375095E1,-1.444312592E2,1.460325519E2
3.551232340E-1,1.736250114E1,-1.276875019E1,-1.443562622E2,1.459562533E2
3.651232340E-1,1.756875038E1,-1.278750038E1,-1.443375092E2,1.459640288E2
3.751232340E-1,1.771875000E1,-1.278750038E1,-1.445062561E2,1.461490073E2
3.851232340E-1,1.747500038E1,-1.282500076E1,-1.447500000E2,1.463639941E2
3.951232340E-1,1.745625114E1,-1.280625057E1,-1.449562531E2,1.465641022E2
4.051232340E-1,1.730625153E1,-1.278750038E1,-1.451250000E2,1.467115951E2
4.151232340E-1,1.736250114E1,-1.288125038E1,-1.449937592E2,1.465966345E2
4.251232340E-1,1.777500153E1,-1.293750095E1,-1.451062622E2,1.467622463E2
4.351232340E-1,1.798125076E1,-1.280625057E1,-1.449937592E2,1.466646366E2
4.451232340E-1,1.796250153E1,-1.284375095E1,-1.449750061E2,1.466470791E2
4.551232340E-1,1.792500114E1,-1.301250076E1,-1.449937592E2,1.466759048E2
4.651232340E-1,1.798125076E1,-1.297500038E1,-1.448437500E2,1.465311841E2
4.751232340E-1,1.807500076E1,-1.293750095E1,-1.445812531E2,1.462799484E2
4.851232340E-1,1.815000153E1,-1.306875038E1,-1.444500122E2,1.461712038E2
4.951232340E-1,1.824375153E1,-1.284375095E1,-1.443937531E2,1.461073315E2
5.051232340E-1,1.818750000E1,-1.269375038E1,-1.443187561E2,1.460130810E2
5.151232340E-1,1.813125038E1,-1.276875019E1,-1.444687500E2,1.461608804E2
5.251232340E-1,1.813125038E1,-1.276875019E1,-1.443375092E2,1.460311603E2
5.351232340E-1,1.831875038E1,-1.271250057E1,-1.443187561E2,1.460311188E2
5.451232340E-1,1.848750114E1,-1.271250057E1,-1.441500092E2,1.458856419E2
5.551232340E-1,1.867500114E1,-1.269375038E1,-1.441687622E2,1.459264163E2
5.651232340E-1,1.876875114E1,-1.260000038E1,-1.439812622E2,1.457450853E2
5.751232340E-1,1.878750038E1,-1.248750019E1,-1.438312531E2,1.455896191E2
5.851232340E-1,1.871250153E1,-1.267500019E1,-1.436812592E2,1.454479892E2
5.951232340E-1,1.860000038E1,-1.273125076E1,-1.436625061E2,1.454199451E2
6.051232340E-1,1.871250153E1,-1.252500057E1,-1.437187500E2,1.454720332E2
6.151232340E-1,1.848750114E1,-1.243125057E1,-1.438687592E2,1.455834591E2
6.251232340E-1,1.833750153E1,-1.252500057E1,-1.438312531E2,1.455354560E2
6.351232340E-1,1.820625114E1,-1.258125019E1,-1.439625092E2,1.456535598E2
6.451232340E-1,1.807500076E1,-1.271250057E1,-1.442062531E2,1.458895361E2
6.551232340E-1,1.792500114E1,-1.291875076E1,-1.443937531E2,1.460744868E2
6.651232340E-1,1.788750076E1,-1.291875076E1,-1.446750031E2,1.463479187E2
6.751232340E-1,1.796250153E1,-1.301250076E1,-1.446375122E2,1.463283519E2
6.851232340E-1,1.785000038E1,-1.303125095E1,-1.448062592E2,1.464830663E2
6.951232340E-1,1.781250000E1,-1.288125038E1,-1.446000061E2,1.462613193E2
7.051232340E-1,1.783125114E1,-1.284375095E1,-1.446562500E2,1.463159121E2
7.151232340E-1,1.801875114E1,-1.284375095E1,-1.445250092E2,1.462091502E2
7.251232340E-1,1.828125000E1,-1.271250057E1,-1.444125061E2,1.461190737E2
7.351232340E-1,1.860000038E1,-1.275000095E1,-1.443750000E2,1.461255048E2
7.451232340E-1,1.852500153E1,-1.273125076E1,-1.443562622E2,1.460958277E2
7.551232340E-1,1.846875000E1,-1.263750076E1,-1.443562622E2,1.460805654E2
7.651232340E-1,1.839375114E1,-1.278750038E1,-1.441125031E2,1.458432850E2
7.751232340E-1,1.850625038E1,-1.295625019E1,-1.440375061E2,1.457983158E2
7.851232340E-1,1.860000038E1,-1.290000057E1,-1.441875000E2,1.459534350E2
7.951232340E-1,1.858125114E1,-1.301250076E1,-1.442437592E2,1.460166091E2
8.051232340E-1,1.848750114E1,-1.308750057E1,-1.442625122E2,1.460299380E2
8.151232340E-1,1.822500038E1,-1.305000019E1,-1.443000031E2,1.460306270E2
8.251232340E-1,1.856250000E1,-1.303125095E1,-1.442250061E2,1.459973708E2
