DELAY=0
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.369928900E-2,2.145000076E1,-1.254375076E1,-2.138812561E2,2.153198549E2
4.369928900E-2,2.193750000E1,-1.188750076E1,-2.141625061E2,2.156110980E2
5.369928900E-2,2.212500000E1,-1.209375095E1,-2.142187653E2,2.156975981E2
6.369928900E-2,2.214375114E1,-1.239375019E1,-2.144062653E2,2.159027497E2
7.369928900E-2,2.188125038E1,-1.265625095E1,-2.143500061E2,2.158353422E2
8.369928900E-2,2.182500076E1,-1.282500076E1,-2.141062622E2,2.155975483E2
9.369928900E-2,2.201250076E1,-1.280625057E1,-2.140500031E2,2.155596299E2
1.036992890E-1,2.193750000E1,-1.280625057E1,-2.139937592E2,2.154961320E2
1.136992890E-1,2.197500038E1,-1.293750095E1,-2.142000122E2,2.157125977E2
1.236992890E-1,2.210625076E1,-1.331250095E1,-2.143125153E2,2.158605179E2
1.336992890E-1,2.212500000E1,-1.336875057E1,-2.143312531E2,2.158845181E2
1.436992890E-1,2.218125153E1,-1.333125019E1,-2.142750092E2,2.158321331E2
1.536992890E-1,2.225625038E1,-1.344375038E1,-2.144625092E2,2.160329672E2
1.636992890E-1,2.238750076E1,-1.323750019E1,-2.146312561E2,2.162013129E2
1.736992890E-1,2.227500153E1,-1.336875057E1,-2.148000031E2,2.163652941E2
1.836992890E-1,2.233125114E1,-1.327500057E1,-2.148937531E2,2.164583921E2
1.936992890E-1,2.216250038E1,-1.342500019E1,-2.147250061E2,2.162827670E2
2.036992890E-1,2.191875076E1,-1.312500095E1,-2.146312561E2,2.161464165E2
2.136992890E-1,2.178750038E1,-1.318125057E1,-2.146125031E2,2.161179470E2
2.236992890E-1,2.163750076E1,-1.314375019E1,-2.144812622E2,2.159702559E2
2.336992890E-1,2.173125076E1,-1.280625057E1,-2.144062653E2,2.158849089E2
2.436992890E-1,2.167500114E1,-1.297500038E1,-2.142937622E2,2.157776004E2
2.536992890E-1,2.169375038E1,-1.299375057E1,-2.142000122E2,2.156875091E2
2.636992890E-1,2.191875076E1,-1.305000019E1,-2.141062622E2,2.156205594E2
2.736992890E-1,2.193750000E1,-1.276875019E1,-2.142750092E2,2.157732014E2
2.836992890E-1,2.193750000E1,-1.290000057E1,-2.139375153E2,2.154458734E2
2.936992890E-1,2.208750153E1,-1.308750057E1,-2.139000092E2,2.154352671E2
3.036992890E-1,2.225625038E1,-1.321875095E1,-2.138625031E2,2.154234116E2
3.136992890E-1,2.208750153E1,-1.348125076E1,-2.137500153E2,2.153106381E2
3.236992890E-1,2.214375114E1,-1.350000095E1,-2.137687531E2,2.153361919E2
3.336992890E-1,2.205000114E1,-1.355625057E1,-2.137687531E2,2.153301053E2
3.436992890E-1,2.188125038E1,-1.366875076E1,-2.137687531E2,2.153200029E2
3.536992890E-1,2.212500000E1,-1.368750095E1,-2.134500122E2,2.150296980E2
3.636992890E-1,2.225625038E1,-1.374375057E1,-2.132437592E2,2.148421099E2
3.736992890E-1,2.214375114E1,-1.363125038E1,-2.133562622E2,2.149349933E2
3.836992890E-1,2.218125153E1,-1.355625057E1,-2.135437622E2,2.151202413E2
3.936992890E-1,2.248125076E1,-1.353750038E1,-2.133375092E2,2.149454893E2
4.036992890E-1,2.255625153E1,-1.346250057E1,-2.133187561E2,2.149300238E2
4.136992890E-1,2.274375153E1,-1.350000095E1,-2.133562622E2,2.149893553E2
4.236992890E-1,2.295000076E1,-1.353750038E1,-2.132250061E2,2.148833862E2
4.336992890E-1,2.296875000E1,-1.350000095E1,-2.133562622E2,2.150132743E2
4.436992890E-1,2.293125153E1,-1.353750038E1,-2.138625031E2,2.155139820E2
4.536992890E-1,2.291250038E1,-1.342500019E1,-2.137875061E2,2.154305249E2
4.636992890E-1,2.278125000E1,-1.359375095E1,-2.137500153E2,2.153899822E2
4.736992890E-1,2.265000153E1,-1.353750038E1,-2.140500031E2,2.156703278E2
4.836992890E-1,2.250000000E1,-1.363125038E1,-2.140875092E2,2.156977574E2
4.936992890E-1,2.253750038E1,-1.376250076E1,-2.139187622E2,2.155425299E2
5.036992890E-1,2.216250038E1,-1.374375057E1,-2.141250153E2,2.157071841E2
5.136992890E-1,2.216250038E1,-1.381875038E1,-2.142562561E2,2.158422516E2
5.236992890E-1,2.221875000E1,-1.383750057E1,-2.141437531E2,2.157375634E2
5.336992890E-1,2.227500153E1,-1.395000076E1,-2.140687561E2,2.156761706E2
5.436992890E-1,2.244375038E1,-1.385625076E1,-2.139562531E2,2.155759630E2
5.536992890E-1,2.261250114E1,-1.398750019E1,-2.137687531E2,2.154160049E2
5.636992890E-1,2.255625153E1,-1.402500057E1,-2.138062592E2,2.154497658E2
5.736992890E-1,2.250000000E1,-1.391250038E1,-2.139562531E2,2.155854492E2
5.836992890E-1,2.278125000E1,-1.387500095E1,-2.139187622E2,2.155753646E2
5.936992890E-1,2.276250076E1,-1.395000076E1,-2.138250122E2,2.154851963E2
6.036992890E-1,2.253750038E1,-1.368750095E1,-2.139000092E2,2.155191419E2
6.136992890E-1,2.255625153E1,-1.361250019E1,-2.138437653E2,2.154605314E2
6.236992890E-1,2.240625000E1,-1.363125038E1,-2.139562531E2,2.155577167E2
6.336992890E-1,2.229375076E1,-1.333125019E1,-2.139562531E2,2.155272878E2
6.436992890E-1,2.238750076E1,-1.325625038E1,-2.138062592E2,2.153834832E2
6.536992890E-1,2.244375038E1,-1.306875038E1,-2.136562653E2,2.152289800E2
6.636992890E-1,2.238750076E1,-1.314375019E1,-2.137500153E2,2.153207546E2
6.736992890E-1,2.248125076E1,-1.323750019E1,-2.136937561E2,2.152804205E2
6.836992890E-1,2.280000114E1,-1.351875019E1,-2.136937561E2,2.153314145E2
6.936992890E-1,2.310000038E1,-1.363125038E1,-2.138625031E2,2.155379113E2
7.036992890E-1,2.317500114E1,-1.376250076E1,-2.138062592E2,2.154985001E2
7.136992890E-1,2.317500114E1,-1.396875095E1,-2.139375153E2,2.156419883E2
7.236992890E-1,2.340000153E1,-1.387500095E1,-2.139937592E2,2.157160279E2
7.336992890E-1,2.336250114E1,-1.400625038E1,-2.141437531E2,2.158692393E2
7.436992890E-1,2.325000000E1,-1.404375076E1,-2.140687561E2,2.157851287E2
7.536992890E-1,2.306250000E1,-1.404375076E1,-2.140687561E2,2.157650069E2
7.636992890E-1,2.296875000E1,-1.404375076E1,-2.142562561E2,2.159410422E2
7.736992890E-1,2.272500038E1,-1.398750019E1,-2.140125122E2,2.156697271E2
7.836992890E-1,2.276250076E1,-1.389375019E1,-2.137312622E2,2.153885331E2
7.936992890E-1,2.266875076E1,-1.380000019E1,-2.136937561E2,2.153353981E2
8.036992890E-1,2.250000000E1,-1.391250038E1,-2.137500153E2,2.153807714E2
8.136992890E-1,2.240625000E1,-1.395000076E1,-2.138250122E2,2.154478554E2
8.236992890E-1,2.248125076E1,-1.400625038E1,-2.139000092E2,2.155337459E2
8.336992890E-1,2.255625153E1,-1.389375019E1,-2.139750061E2,2.156087290E2
8.436992890E-1,2.263125038E1,-1.393125057E1,-2.136937561E2,2.153399049E2
8.536992890E-1,2.259375000E1,-1.396875095E1,-2.137687531E2,2.154128207E2
8.636992890E-1,2.268750000E1,-1.376250076E1,-2.139000092E2,2.155396553E2
8.736992890E-1,2.278125000E1,-1.381875038E1,-2.140312653E2,2.156833923E2
8.836992890E-1,2.261250114E1,-1.398750019E1,-2.141437531E2,2.157881423E2
8.936992890E-1,2.265000153E1,-1.389375019E1,-2.140687561E2,2.157115926E2
9.036992890E-1,2.270625114E1,-1.353750038E1,-2.140500031E2,2.156762425E2
9.136992890E-1,2.280000114E1,-1.365000057E1,-2.139375153E2,2.155815924E2
9.236992890E-1,2.270625114E1,-1.348125076E1,-2.140875092E2,2.157099431E2
9.336992890E-1,2.257500076E1,-1.348125076E1,-2.141250153E2,2.157333932E2
9.436992890E-1,2.225625038E1,-1.363125038E1,-2.142187653E2,2.158027596E2
