MAGNET_DISTANCE=10
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.640865488E0,1.036875057E1,-6.431250095E0,9.000000000E1,9.082330079E1
1.650865488E0,1.061250019E1,-6.412500381E0,9.007500458E1,9.092442890E1
1.660865488E0,1.048125076E1,-6.468750477E0,9.018750000E1,9.102464780E1
1.670865488E0,1.040625000E1,-6.543750286E0,8.992500305E1,9.076131820E1
1.680865488E0,1.040625000E1,-6.356250286E0,9.000000000E1,9.082230980E1
1.690865488E0,1.059375000E1,-6.337500095E0,9.001875305E1,9.086125328E1
1.700865488E0,1.048125076E1,-6.281250477E0,8.977500153E1,9.060276830E1
1.710865488E0,1.050000000E1,-6.075000286E0,8.979375458E1,9.060945861E1
1.720865488E0,1.051875019E1,-5.943750381E0,8.975625610E1,9.056576497E1
1.730865488E0,1.042500019E1,-5.906250000E0,8.949375153E1,9.029228085E1
1.740865488E0,1.065000057E1,-5.981250286E0,8.923125458E1,9.006339246E1
1.750865488E0,1.098750019E1,-5.906250000E0,8.943750000E1,9.030324111E1
1.760865488E0,1.098750019E1,-6.037500381E0,8.930625153E1,9.018194461E1
1.770865488E0,1.080000019E1,-6.037500381E0,8.919375610E1,9.004786251E1
1.780865488E0,1.083750057E1,-6.037500381E0,8.930625153E1,9.016379202E1
1.790865488E0,1.080000019E1,-6.168750286E0,8.911875153E1,8.998247250E1
1.800865488E0,1.072500038E1,-6.300000191E0,8.925000000E1,9.011258589E1
1.810865488E0,1.081875038E1,-6.412500381E0,8.932500458E1,9.020599738E1
1.820865488E0,1.072500038E1,-6.262500286E0,8.956875610E1,9.042569664E1
1.830865488E0,1.061250019E1,-6.356250286E0,8.962500000E1,9.047467990E1
1.840865488E0,1.057500076E1,-6.075000286E0,8.975625610E1,9.058102328E1
1.850865488E0,1.070625019E1,-6.206250191E0,8.981250000E1,9.066105278E1
1.860865488E0,1.083750057E1,-6.281250477E0,8.994375610E1,9.081180974E1
1.870865488E0,1.087500000E1,-6.281250477E0,9.013125610E1,9.100199481E1
1.880865488E0,1.108125019E1,-6.262500286E0,9.001875305E1,9.091418435E1
1.890865488E0,1.095000076E1,-6.393750191E0,9.000000000E1,9.088884727E1
1.900865488E0,1.098750019E1,-6.656250477E0,8.990625000E1,9.081940663E1
1.910865488E0,1.087500000E1,-6.675000191E0,9.007500458E1,9.097432441E1
1.920865488E0,1.078125000E1,-6.806250095E0,9.000000000E1,9.089862701E1
1.930865488E0,1.066875076E1,-6.600000381E0,8.985000610E1,9.072158423E1
1.940865488E0,1.051875019E1,-6.618750095E0,8.962500000E1,9.048255403E1
1.950865488E0,1.048125076E1,-6.468750477E0,8.947500610E1,9.031875812E1
1.960865488E0,1.023750019E1,-6.525000095E0,8.947500610E1,9.029484345E1
1.970865488E0,1.016250038E1,-6.450000286E0,8.966250610E1,9.046681114E1
1.980865488E0,1.027500057E1,-6.356250286E0,8.964375305E1,9.045429794E1
1.990865488E0,1.031250000E1,-6.281250477E0,8.951250458E1,9.032325415E1
2.000865488E0,1.038750076E1,-6.337500095E0,8.953125000E1,9.035435134E1
2.010865488E0,1.057500076E1,-6.450000286E0,8.955000305E1,9.040263376E1
2.020865488E0,1.044375038E1,-6.506250381E0,8.981250000E1,9.065146647E1
2.030865488E0,1.044375038E1,-6.600000381E0,9.000000000E1,9.084399775E1
2.040865488E0,1.038750076E1,-6.618750095E0,9.020625305E1,9.104326507E1
2.050865488E0,1.031250000E1,-6.543750286E0,9.026250458E1,9.108505946E1
2.060865488E0,1.016250038E1,-6.656250477E0,9.022500610E1,9.103918832E1
2.070865488E0,1.005000019E1,-6.843750477E0,9.018750000E1,9.100343170E1
2.080865488E0,1.003125000E1,-7.012500286E0,9.030000305E1,9.112569170E1
2.090865488E0,9.881250381E0,-6.956250191E0,9.045000458E1,9.125366762E1
2.100865488E0,1.006875038E1,-7.012500286E0,9.018750000E1,9.101835008E1
2.110865488E0,9.975000381E0,-7.312500477E0,9.022500610E1,9.106879280E1
2.120865488E0,1.014375019E1,-7.200000286E0,9.001875305E1,9.087415239E1
2.130865488E0,1.003125000E1,-7.406250477E0,9.001875305E1,9.087823955E1
2.140865488E0,1.001250076E1,-7.293750286E0,9.007500458E1,9.092279920E1
2.150865488E0,9.975000381E0,-7.125000477E0,9.022500610E1,9.105392902E1
2.160865488E0,1.001250076E1,-6.956250191E0,9.009375000E1,9.091492384E1
2.170865488E0,9.975000381E0,-6.843750477E0,8.988750458E1,9.069785572E1
2.180865488E0,9.825000763E0,-6.487500191E0,9.011250305E1,9.087838855E1
2.190865488E0,1.003125000E1,-6.187500477E0,8.998125458E1,9.074986123E1
2.200865488E0,1.001250076E1,-6.075000286E0,9.011250305E1,9.087034173E1
2.210865488E0,1.010625076E1,-5.831250191E0,9.007500458E1,9.082756318E1
2.220865488E0,1.018125057E1,-5.812500000E0,9.018750000E1,9.094629281E1
2.230865488E0,1.042500019E1,-5.718750000E0,9.011250305E1,9.089360779E1
2.240865488E0,1.021875000E1,-5.700000286E0,9.016875458E1,9.092478846E1
2.250865488E0,1.036875057E1,-5.793750286E0,9.037500000E1,9.115217581E1
2.260865488E0,1.048125076E1,-6.206250191E0,9.024375153E1,9.106211533E1
2.270865488E0,1.036875057E1,-6.093750477E0,9.022500610E1,9.102305483E1
2.280865488E0,1.042500019E1,-6.112500191E0,9.033750153E1,9.114223757E1
2.290865488E0,1.059375000E1,-6.018750191E0,9.037500000E1,9.119261767E1
2.300865488E0,1.048125076E1,-5.906250000E0,9.009375000E1,9.089347719E1
2.310865488E0,1.031250000E1,-6.037500381E0,9.016875458E1,9.095715128E1
2.320865488E0,1.048125076E1,-6.187500477E0,9.015000153E1,9.096793146E1
2.330865488E0,1.048125076E1,-6.187500477E0,9.001875305E1,9.083786480E1
2.340865488E0,1.040625000E1,-6.318750381E0,8.990625000E1,9.072679006E1
2.350865488E0,1.036875057E1,-6.375000477E0,8.996250153E1,9.078217501E1
2.360865488E0,1.010625076E1,-6.262500286E0,8.985000610E1,9.063321031E1
2.370865488E0,1.005000019E1,-6.656250477E0,8.981250000E1,9.061784223E1
2.380865488E0,1.012500000E1,-6.712500095E0,9.007500458E1,9.089048208E1
2.390865488E0,1.035000038E1,-6.825000286E0,8.960625458E1,9.045984743E1
2.400865488E0,1.035000038E1,-6.881250381E0,8.964375305E1,9.050125179E1
2.410865488E0,1.014375019E1,-6.806250095E0,8.966250610E1,9.049080456E1
2.420865488E0,1.031250000E1,-6.581250191E0,8.971875000E1,9.054896251E1
2.430865488E0,1.046250057E1,-6.656250477E0,8.968125153E1,9.053450427E1
2.440865488E0,1.061250019E1,-6.825000286E0,8.975625610E1,9.063879577E1
2.450865488E0,1.038750076E1,-6.468750477E0,8.977500153E1,9.060516433E1
2.460865488E0,1.029375076E1,-6.656250477E0,8.951250458E1,9.034796872E1
2.470865488E0,1.020000076E1,-6.637500286E0,9.003750610E1,9.085619919E1
2.480865488E0,1.016250038E1,-6.562500477E0,9.011250305E1,9.092087787E1
2.490865488E0,1.033125019E1,-6.431250095E0,9.011250305E1,9.093051696E1
2.500865488E0,1.031250000E1,-6.468750477E0,9.020625305E1,9.102395552E1
2.510865488E0,1.025625038E1,-6.431250095E0,9.030000305E1,9.110786026E1
2.520865488E0,1.014375019E1,-6.375000477E0,9.031875610E1,9.110990069E1
2.530865488E0,1.018125057E1,-6.487500191E0,9.031875610E1,9.112202383E1
2.540865488E0,1.025625038E1,-6.375000477E0,9.045000458E1,9.125258698E1
2.550865488E0,1.025625038E1,-6.487500191E0,9.016875458E1,9.098177088E1
2.560865488E0,1.029375076E1,-6.356250286E0,9.005625153E1,9.086523902E1
2.570865488E0,1.035000038E1,-6.600000381E0,9.001875305E1,9.085184871E1
2.580865488E0,1.029375076E1,-6.637500286E0,9.024375153E1,9.107113925E1
2.590865488E0,1.035000038E1,-6.712500095E0,9.033750153E1,9.117589784E1
2.600865488E0,1.053750038E1,-6.825000286E0,9.026250458E1,9.113143956E1
2.610865488E0,1.065000057E1,-6.843750477E0,9.028125000E1,9.116448615E1
2.620865488E0,1.059375000E1,-6.862500191E0,9.039375305E1,9.127076223E1
2.630865488E0,1.050000000E1,-6.656250477E0,9.056250000E1,9.141182679E1
2.640865488E0,1.035000038E1,-6.825000286E0,9.056250000E1,9.140716352E1
2.650865488E0,1.033125019E1,-6.768750191E0,9.061875153E1,9.145659538E1
2.660865488E0,1.038750076E1,-6.618750095E0,9.045000458E1,9.128478161E1
2.670865488E0,1.018125057E1,-6.562500477E0,9.026250458E1,9.107164217E1
2.680865488E0,1.010625076E1,-6.675000191E0,9.015000153E1,9.095996211E1
2.690865488E0,1.003125000E1,-6.468750477E0,9.024375153E1,9.102969515E1
2.700865488E0,9.900000572E0,-6.468750477E0,9.028125000E1,9.105250598E1
2.710865488E0,1.010625076E1,-6.431250095E0,9.028125000E1,9.107250619E1
2.720865488E0,1.023750019E1,-6.393750191E0,9.041250610E1,9.121462444E1
2.730865488E0,1.025625038E1,-6.318750381E0,9.039375305E1,9.119291567E1
2.740865488E0,1.014375019E1,-6.431250095E0,9.020625305E1,9.100233368E1
2.750865488E0,1.025625038E1,-6.150000095E0,9.026250458E1,9.105126526E1
2.760865488E0,1.038750076E1,-6.018750191E0,9.035625458E1,9.115030591E1
2.770865488E0,1.061250019E1,-6.131250381E0,9.020625305E1,9.103507830E1
2.780865488E0,1.076250076E1,-6.243750095E0,9.001875305E1,9.087459347E1
2.790865488E0,1.055625057E1,-6.393750191E0,8.983125305E1,9.067507095E1
2.800865488E0,1.055625057E1,-6.225000381E0,8.953125000E1,9.036608757E1
2.810865488E0,1.055625057E1,-6.356250286E0,8.958750153E1,9.043095031E1
2.820865488E0,1.072500038E1,-6.375000477E0,8.988750458E1,9.074926856E1
2.830865488E0,1.087500000E1,-6.693750381E0,8.975625610E1,9.066012039E1
2.840865488E0,1.074375057E1,-6.637500286E0,8.985000610E1,9.073317025E1
2.850865488E0,1.061250019E1,-6.600000381E0,8.981250000E1,9.067783810E1
2.860865488E0,1.087500000E1,-6.356250286E0,8.970000458E1,9.058012124E1
2.870865488E0,1.093125057E1,-6.131250381E0,8.979375458E1,9.066423127E1
2.880865488E0,1.068750000E1,-6.300000191E0,8.994375610E1,9.079532984E1
2.890865488E0,1.072500038E1,-6.225000381E0,8.985000610E1,9.070170814E1
2.900865488E0,1.050000000E1,-6.093750477E0,8.977500153E1,9.059213373E1
2.910865488E0,1.031250000E1,-5.981250286E0,8.998125458E1,9.076755580E1
2.920865488E0,1.036875057E1,-5.981250286E0,9.001875305E1,9.081113502E1
2.930865488E0,1.035000038E1,-6.037500381E0,9.007500458E1,9.086847841E1
2.940865488E0,1.014375019E1,-6.056250095E0,9.035625458E1,9.112533443E1
2.950865488E0,1.020000076E1,-6.018750191E0,9.050625610E1,9.127786020E1
2.960865488E0,1.044375038E1,-5.981250286E0,9.056250000E1,9.135870885E1
2.970865488E0,1.042500019E1,-5.906250000E0,9.058125305E1,9.137027866E1
2.980865488E0,1.040625000E1,-6.150000095E0,9.060000610E1,9.140280984E1
2.990865488E0,1.036875057E1,-6.262500286E0,9.039375305E1,9.120175705E1
3.000865488E0,1.025625038E1,-6.487500191E0,9.013125610E1,9.094460763E1
3.010865488E0,1.040625000E1,-6.431250095E0,9.007500458E1,9.090191124E1
3.020865488E0,1.035000038E1,-6.600000381E0,9.009375000E1,9.092615851E1
3.030865488E0,1.044375038E1,-6.712500095E0,9.013125610E1,9.098226699E1
3.040865488E0,1.044375038E1,-6.825000286E0,9.024375153E1,9.110207045E1
3.050865488E0,1.046250057E1,-6.956250191E0,9.031875610E1,9.118843698E1
3.060865488E0,1.085625076E1,-6.862500191E0,9.026250458E1,9.117166129E1
3.070865488E0,1.081875038E1,-6.843750477E0,9.037500000E1,9.127717626E1
3.080865488E0,1.095000076E1,-6.787500381E0,9.041250610E1,9.132575725E1
3.090865488E0,1.080000019E1,-6.956250191E0,9.050625610E1,9.141341157E1
3.100865488E0,1.104375076E1,-6.918750286E0,9.037500000E1,9.130977035E1
3.110865488E0,1.081875038E1,-6.937500477E0,9.016875458E1,9.108006684E1
3.120865488E0,1.078125000E1,-6.787500381E0,8.996250153E1,9.086009682E1
3.130865488E0,1.063125038E1,-6.768750191E0,8.988750458E1,9.076675021E1
3.140865488E0,1.044375038E1,-6.712500095E0,8.979375458E1,9.064793401E1
3.150865488E0,1.053750038E1,-6.750000477E0,8.968125153E1,9.055014244E1
3.160865488E0,1.050000000E1,-6.506250381E0,8.981250000E1,9.065796408E1
3.170865488E0,1.033125019E1,-6.431250095E0,8.975625610E1,9.057748737E1
3.180865488E0,1.012500000E1,-6.431250095E0,8.992500305E1,9.072145709E1
3.190865488E0,1.038750076E1,-6.450000286E0,8.988750458E1,9.071530276E1
3.200865488E0,1.035000038E1,-6.450000286E0,9.005625153E1,9.087823420E1
3.210865488E0,1.063125038E1,-6.468750477E0,9.003750610E1,9.089345809E1
3.220865488E0,1.044375038E1,-6.281250477E0,8.992500305E1,9.074707821E1
3.230865488E0,1.046250057E1,-6.356250286E0,8.994375610E1,9.077304169E1
3.240865488E0,1.051875019E1,-6.581250191E0,9.005625153E1,9.090701512E1
3.250865488E0,1.059375000E1,-6.637500286E0,9.003750610E1,9.090124562E1
3.260865488E0,1.053750038E1,-6.618750095E0,8.983125305E1,9.068903347E1
3.270865488E0,1.029375076E1,-6.656250477E0,8.988750458E1,9.071951529E1
3.280865488E0,1.023750019E1,-6.637500286E0,8.986875153E1,9.069319336E1
3.290865488E0,9.975000381E0,-6.562500477E0,8.986875153E1,9.065847752E1
3.300865488E0,1.010625076E1,-6.656250477E0,9.013125610E1,9.094000936E1
3.310865488E0,1.012500000E1,-6.450000286E0,9.026250458E1,9.105733283E1
3.320865488E0,1.012500000E1,-6.281250477E0,9.022500610E1,9.100835928E1
3.330865488E0,1.020000076E1,-6.412500381E0,9.031875610E1,9.111881189E1
3.340865488E0,1.038750076E1,-6.412500381E0,9.026250458E1,9.108424708E1
3.350865488E0,1.066875076E1,-6.431250095E0,9.024375153E1,9.109949457E1
3.360865488E0,1.080000019E1,-6.468750477E0,9.015000153E1,9.102476318E1
3.370865488E0,1.068750000E1,-6.525000095E0,9.026250458E1,9.112693353E1
