DELAY=0
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.564673200E-2,3.061875153E1,-4.987500191E0,-1.388812561E2,1.423038524E2
3.564673200E-2,3.168750191E1,-4.968750000E0,-1.395750122E2,1.432130242E2
4.564673200E-2,3.129375076E1,-4.837500095E0,-1.391437531E2,1.427013814E2
5.564673200E-2,3.080625153E1,-5.156250000E0,-1.391250000E2,1.425881400E2
6.564673200E-2,3.086250114E1,-5.268750191E0,-1.394437561E2,1.429154114E2
7.564673200E-2,3.105000114E1,-5.250000000E0,-1.394437561E2,1.429553293E2
8.564673200E-2,3.095625114E1,-5.362500191E0,-1.394250031E2,1.429208780E2
9.564673200E-2,3.101250076E1,-5.287500381E0,-1.393125000E2,1.428205361E2
1.056467320E-1,3.118125153E1,-5.400000095E0,-1.391625061E2,1.427152184E2
1.156467320E-1,3.101250076E1,-5.587500095E0,-1.388437500E2,1.423747951E2
1.256467320E-1,3.091875076E1,-5.756250381E0,-1.389000092E2,1.424159967E2
1.356467320E-1,3.095625114E1,-5.718750000E0,-1.388625031E2,1.423860539E2
1.456467320E-1,3.097500038E1,-5.737500191E0,-1.385625000E2,1.420983320E2
1.556467320E-1,3.086250114E1,-5.831250191E0,-1.384312592E2,1.419496776E2
1.656467320E-1,3.090000153E1,-5.981250286E0,-1.381125031E2,1.416532702E2
1.756467320E-1,3.086250114E1,-6.206250191E0,-1.382812500E2,1.418193062E2
1.856467320E-1,3.093750191E1,-6.131250381E0,-1.384312592E2,1.419786419E2
1.956467320E-1,3.106875038E1,-6.037500381E0,-1.385062561E2,1.420763937E2
2.056467320E-1,3.127500153E1,-5.906250000E0,-1.386562500E2,1.422623111E2
2.156467320E-1,3.166875076E1,-5.756250381E0,-1.386750031E2,1.423615140E2
2.256467320E-1,3.176250076E1,-5.625000000E0,-1.387687531E2,1.424684663E2
2.356467320E-1,3.178125191E1,-5.643750191E0,-1.388062592E2,1.425099206E2
2.456467320E-1,3.198750114E1,-5.418750286E0,-1.391062622E2,1.428394738E2
2.556467320E-1,3.193125153E1,-5.362500191E0,-1.390500031E2,1.427699709E2
2.656467320E-1,3.189375114E1,-5.456250191E0,-1.390875092E2,1.428016710E2
2.756467320E-1,3.166875076E1,-5.325000286E0,-1.390875092E2,1.427466308E2
2.856467320E-1,3.180000114E1,-5.550000191E0,-1.389562531E2,1.426565205E2
2.956467320E-1,3.161250114E1,-5.625000000E0,-1.389187622E2,1.425812517E2
3.056467320E-1,3.131250191E1,-5.681250095E0,-1.387125092E2,1.423162309E2
3.156467320E-1,3.123750114E1,-5.625000000E0,-1.386750031E2,1.422609524E2
3.256467320E-1,3.114375114E1,-5.531250000E0,-1.385812531E2,1.421453188E2
3.356467320E-1,3.146250153E1,-5.625000000E0,-1.386562500E2,1.422922531E2
3.456467320E-1,3.138750076E1,-5.606250286E0,-1.385250092E2,1.421470485E2
3.556467320E-1,3.142500114E1,-5.662500381E0,-1.384687500E2,1.421027422E2
3.656467320E-1,3.129375076E1,-5.606250286E0,-1.384687500E2,1.420715440E2
3.756467320E-1,3.112500191E1,-5.662500381E0,-1.384125061E2,1.419818703E2
3.856467320E-1,3.135000038E1,-5.756250381E0,-1.387125092E2,1.423274996E2
