DELAY=0
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
4.299166800E-2,1.717500114E1,-1.183125019E1,-1.182187576E2,1.200442993E2
5.299166800E-2,1.779375076E1,-1.188750076E1,-1.184437561E2,1.203613460E2
6.299166800E-2,1.749375153E1,-1.173750019E1,-1.186312561E2,1.204872407E2
7.299166800E-2,1.725000000E1,-1.207500076E1,-1.190437546E2,1.208916194E2
8.299166800E-2,1.719375038E1,-1.185000038E1,-1.191187515E2,1.209352080E2
9.299166800E-2,1.713750076E1,-1.171875000E1,-1.191750031E2,1.209698491E2
1.029916680E-1,1.706250000E1,-1.175625038E1,-1.192500076E2,1.210367822E2
1.129916680E-1,1.683750153E1,-1.164375019E1,-1.190812531E2,1.208280729E2
1.229916680E-1,1.665000153E1,-1.162500000E1,-1.192125015E2,1.209296643E2
1.329916680E-1,1.646250153E1,-1.175625038E1,-1.192312546E2,1.209351704E2
1.429916680E-1,1.614375114E1,-1.192500019E1,-1.192312546E2,1.209087193E2
1.529916680E-1,1.616250038E1,-1.181250000E1,-1.188750076E2,1.205488657E2
1.629916680E-1,1.597500038E1,-1.211250019E1,-1.188750076E2,1.205536426E2
1.729916680E-1,1.582500076E1,-1.224375057E1,-1.186687546E2,1.203437302E2
1.829916680E-1,1.571250057E1,-1.231875038E1,-1.185562515E2,1.202257005E2
1.929916680E-1,1.584375095E1,-1.241250038E1,-1.186687546E2,1.203634825E2
2.029916680E-1,1.590000057E1,-1.267500019E1,-1.185000076E2,1.202319319E2
2.129916680E-1,1.584375095E1,-1.248750019E1,-1.185937576E2,1.202973044E2
2.229916680E-1,1.620000076E1,-1.239375019E1,-1.186875076E2,1.204274451E2
2.329916680E-1,1.597500038E1,-1.231875038E1,-1.189500046E2,1.206484805E2
2.429916680E-1,1.614375114E1,-1.235625076E1,-1.188187561E2,1.205454040E2
2.529916680E-1,1.608750153E1,-1.241250038E1,-1.190250015E2,1.207469621E2
2.629916680E-1,1.616250038E1,-1.235625076E1,-1.191000061E2,1.208251414E2
2.729916680E-1,1.618125153E1,-1.248750019E1,-1.192687531E2,1.210074626E2
2.829916680E-1,1.599375057E1,-1.226250076E1,-1.192312546E2,1.209225415E2
2.929916680E-1,1.606875038E1,-1.226250076E1,-1.190062561E2,1.207106568E2
3.029916680E-1,1.582500076E1,-1.241250038E1,-1.187062531E2,1.203979872E2
3.129916680E-1,1.599375057E1,-1.239375019E1,-1.187250061E2,1.204368389E2
3.229916680E-1,1.612500000E1,-1.211250019E1,-1.187625046E2,1.204626946E2
3.329916680E-1,1.614375114E1,-1.224375057E1,-1.185375061E2,1.202566858E2
3.429916680E-1,1.591875076E1,-1.230000019E1,-1.183500061E2,1.200475763E2
3.529916680E-1,1.591875076E1,-1.216875076E1,-1.182187576E2,1.199047946E2
3.629916680E-1,1.605000114E1,-1.205625057E1,-1.184250031E2,1.201142667E2
3.729916680E-1,1.584375095E1,-1.230000019E1,-1.185750046E2,1.202594951E2
3.829916680E-1,1.573125076E1,-1.218750095E1,-1.185937576E2,1.202517641E2
3.929916680E-1,1.576875019E1,-1.226250076E1,-1.183687515E2,1.200424248E2
4.029916680E-1,1.571250057E1,-1.241250038E1,-1.183875046E2,1.200689555E2
4.129916680E-1,1.569375038E1,-1.216875076E1,-1.185375061E2,1.201894864E2
4.229916680E-1,1.595625019E1,-1.205625057E1,-1.187062531E2,1.203791079E2
4.329916680E-1,1.597500038E1,-1.203750038E1,-1.186500015E2,1.203242491E2
4.429916680E-1,1.578750038E1,-1.213125038E1,-1.184625015E2,1.201240054E2
4.529916680E-1,1.603125000E1,-1.190625000E1,-1.185187531E2,1.201892449E2
4.629916680E-1,1.621875000E1,-1.177500057E1,-1.188187561E2,1.204972833E2
4.729916680E-1,1.623750114E1,-1.162500000E1,-1.190250015E2,1.206886410E2
4.829916680E-1,1.595625019E1,-1.166250038E1,-1.191187515E2,1.207472269E2
4.929916680E-1,1.603125000E1,-1.186875057E1,-1.190625076E2,1.207217832E2
5.029916680E-1,1.608750153E1,-1.185000038E1,-1.190812531E2,1.207459111E2
5.129916680E-1,1.608750153E1,-1.188750076E1,-1.190250015E2,1.206941232E2
5.229916680E-1,1.648125076E1,-1.188750076E1,-1.190062561E2,1.207287592E2
5.329916680E-1,1.638750076E1,-1.183125019E1,-1.189687576E2,1.206735015E2
5.429916680E-1,1.627500153E1,-1.190625000E1,-1.188187561E2,1.205177633E2
5.529916680E-1,1.614375114E1,-1.228125095E1,-1.187062531E2,1.204268423E2
5.629916680E-1,1.635000038E1,-1.233750057E1,-1.185562515E2,1.203125979E2
5.729916680E-1,1.644375038E1,-1.213125038E1,-1.186875076E2,1.204337520E2
5.829916680E-1,1.644375038E1,-1.213125038E1,-1.186312561E2,1.203783165E2
5.929916680E-1,1.651875114E1,-1.224375057E1,-1.186125031E2,1.203814955E2
6.029916680E-1,1.650000000E1,-1.226250076E1,-1.187062531E2,1.204732063E2
6.129916680E-1,1.646250153E1,-1.228125095E1,-1.187437515E2,1.205069359E2
6.229916680E-1,1.653750038E1,-1.260000038E1,-1.188562546E2,1.206609223E2
6.329916680E-1,1.668750000E1,-1.230000019E1,-1.188187561E2,1.206136786E2
6.429916680E-1,1.657500076E1,-1.211250019E1,-1.189687576E2,1.207270003E2
6.529916680E-1,1.666875076E1,-1.211250019E1,-1.188187561E2,1.205921088E2
6.629916680E-1,1.661250114E1,-1.228125095E1,-1.188750076E2,1.206568347E2
6.729916680E-1,1.638750076E1,-1.213125038E1,-1.189312515E2,1.206663168E2
6.829916680E-1,1.618125153E1,-1.211250019E1,-1.190062561E2,1.207105404E2
6.929916680E-1,1.605000114E1,-1.211250019E1,-1.187625046E2,1.204526782E2
7.029916680E-1,1.593750095E1,-1.179375076E1,-1.185187531E2,1.201656828E2
7.129916680E-1,1.590000057E1,-1.185000038E1,-1.185187531E2,1.201662488E2
7.229916680E-1,1.591875076E1,-1.183125019E1,-1.185000076E2,1.201483954E2
7.329916680E-1,1.561875057E1,-1.192500019E1,-1.185375061E2,1.201552802E2
7.429916680E-1,1.575000095E1,-1.198125076E1,-1.185375061E2,1.201780065E2
7.529916680E-1,1.593750095E1,-1.196250057E1,-1.185562515E2,1.202193418E2
7.629916680E-1,1.612500000E1,-1.196250057E1,-1.187250061E2,1.204107309E2
7.729916680E-1,1.625625038E1,-1.218750095E1,-1.189125061E2,1.206357533E2
7.829916680E-1,1.621875000E1,-1.222500038E1,-1.190812531E2,1.208008415E2
7.929916680E-1,1.618125153E1,-1.215000057E1,-1.190250015E2,1.207327893E2
8.029916680E-1,1.610625076E1,-1.224375057E1,-1.190250015E2,1.207322315E2
8.129916680E-1,1.629375076E1,-1.222500038E1,-1.188750076E2,1.206076465E2
8.229916680E-1,1.614375114E1,-1.198125076E1,-1.188750076E2,1.205630064E2
8.329916680E-1,1.610625076E1,-1.224375057E1,-1.189687576E2,1.206767833E2
8.429916680E-1,1.610625076E1,-1.239375019E1,-1.187625046E2,1.204887914E2
8.529916680E-1,1.620000076E1,-1.216875076E1,-1.186312561E2,1.203490484E2
8.629916680E-1,1.661250114E1,-1.211250019E1,-1.186500015E2,1.204180664E2
8.729916680E-1,1.653750038E1,-1.222500038E1,-1.187625046E2,1.205299633E2
8.829916680E-1,1.672500038E1,-1.222500038E1,-1.185562515E2,1.203526528E2
8.929916680E-1,1.672500038E1,-1.237500095E1,-1.187062531E2,1.205157284E2
9.029916680E-1,1.676250076E1,-1.254375076E1,-1.185750046E2,1.204091310E2
9.129916680E-1,1.680000114E1,-1.235625076E1,-1.186312561E2,1.204503711E2
9.229916680E-1,1.680000114E1,-1.239375019E1,-1.186312561E2,1.204542237E2
9.329916680E-1,1.676250076E1,-1.252500057E1,-1.187437515E2,1.205733619E2
9.429916680E-1,1.657500076E1,-1.248750019E1,-1.187250061E2,1.205250820E2
9.529916680E-1,1.661250114E1,-1.252500057E1,-1.187250061E2,1.205341359E2
9.629916680E-1,1.651875114E1,-1.243125057E1,-1.187812576E2,1.205669619E2
9.729916680E-1,1.648125076E1,-1.239375019E1,-1.188187561E2,1.205949148E2
9.829916680E-1,1.638750076E1,-1.252500057E1,-1.188187561E2,1.205956990E2
9.929916680E-1,1.640625000E1,-1.273125076E1,-1.185750046E2,1.203797387E2
1.002991668E0,1.605000114E1,-1.269375038E1,-1.185000076E2,1.202538384E2
1.012991668E0,1.625625038E1,-1.282500076E1,-1.184625015E2,1.202585157E2
1.022991668E0,1.636875153E1,-1.280625057E1,-1.184437561E2,1.202533136E2
1.032991668E0,1.627500153E1,-1.265625095E1,-1.182750015E2,1.200584539E2
1.042991668E0,1.633125114E1,-1.275000095E1,-1.182750015E2,1.200760104E2
1.052991668E0,1.625625038E1,-1.263750076E1,-1.182187576E2,1.199985281E2
1.062991668E0,1.633125114E1,-1.233750057E1,-1.184437561E2,1.201991974E2
1.072991668E0,1.623750114E1,-1.201875019E1,-1.185000076E2,1.202096444E2
1.082991668E0,1.638750076E1,-1.181250000E1,-1.186125031E2,1.203204522E2
1.092991668E0,1.633125114E1,-1.151250076E1,-1.185000076E2,1.201727891E2
1.102991668E0,1.610625076E1,-1.168125057E1,-1.183875046E2,1.200477579E2
1.112991668E0,1.636875153E1,-1.164375019E1,-1.185375061E2,1.202275064E2
1.122991668E0,1.636875153E1,-1.168125057E1,-1.184812546E2,1.201756853E2
1.132991668E0,1.644375038E1,-1.179375076E1,-1.186312561E2,1.203447731E2
1.142991668E0,1.666875076E1,-1.170000076E1,-1.184625015E2,1.202002560E2
1.152991668E0,1.657500076E1,-1.190625000E1,-1.185937576E2,1.203368970E2
1.162991668E0,1.681875038E1,-1.205625057E1,-1.184250031E2,1.202194031E2
1.172991668E0,1.668750000E1,-1.224375057E1,-1.183687515E2,1.201646513E2
1.182991668E0,1.683750153E1,-1.215000057E1,-1.184625015E2,1.202684008E2
1.192991668E0,1.666875076E1,-1.233750057E1,-1.185937576E2,1.203932744E2
1.202991668E0,1.659375000E1,-1.237500095E1,-1.185750046E2,1.203682886E2
1.212991668E0,1.648125076E1,-1.230000019E1,-1.184625015E2,1.202342959E2
1.222991668E0,1.618125153E1,-1.261875057E1,-1.185750046E2,1.203374317E2
1.232991668E0,1.616250038E1,-1.241250038E1,-1.185375061E2,1.202765020E2
1.242991668E0,1.599375057E1,-1.250625038E1,-1.188375015E2,1.205593552E2
1.252991668E0,1.599375057E1,-1.239375019E1,-1.190062561E2,1.207141006E2
1.262991668E0,1.588125038E1,-1.245000076E1,-1.192687531E2,1.209638462E2
1.272991668E0,1.593750095E1,-1.246875095E1,-1.191937561E2,1.208992357E2
1.282991668E0,1.599375057E1,-1.246875095E1,-1.193250046E2,1.210360546E2
1.292991668E0,1.629375076E1,-1.254375076E1,-1.194000015E2,1.211577169E2
1.302991668E0,1.651875114E1,-1.239375019E1,-1.192125015E2,1.209879940E2
1.312991668E0,1.674375153E1,-1.252500057E1,-1.191750031E2,1.209954966E2
1.322991668E0,1.676250076E1,-1.226250076E1,-1.189500046E2,1.207495505E2
1.332991668E0,1.663125038E1,-1.222500038E1,-1.188562546E2,1.206352286E2
1.342991668E0,1.670625114E1,-1.226250076E1,-1.185750046E2,1.203723368E2
1.352991668E0,1.668750000E1,-1.230000019E1,-1.184625015E2,1.202627412E2
1.362991668E0,1.674375153E1,-1.231875038E1,-1.185375061E2,1.203463551E2
1.372991668E0,1.665000153E1,-1.213125038E1,-1.183125076E2,1.200926278E2
