MAGNET_DISTANCE=10
DELAY=5
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.632622774E0,1.548750019E1,-7.237500191E0,8.332500458E1,8.506056936E1
1.642622774E0,1.531875038E1,-7.200000286E0,8.308125305E1,8.478796333E1
1.652622774E0,1.505625057E1,-7.143750191E0,8.308125305E1,8.473616971E1
1.662622774E0,1.515000057E1,-7.125000477E0,8.311875153E1,8.478805933E1
1.672622774E0,1.496250057E1,-7.106250286E0,8.332500458E1,8.495546836E1
1.682622774E0,1.522500038E1,-7.031250477E0,8.306250000E1,8.473852740E1
1.692622774E0,1.511250019E1,-7.143750191E0,8.321250153E1,8.487485634E1
1.702622774E0,1.498125076E1,-7.275000095E0,8.310000610E1,8.475243073E1
1.712622774E0,1.490625095E1,-7.181250095E0,8.302500153E1,8.465764909E1
1.722622774E0,1.539375019E1,-7.200000286E0,8.308125305E1,8.480154573E1
1.732622774E0,1.552500057E1,-7.350000381E0,8.336250305E1,8.511377717E1
1.742622774E0,1.546875095E1,-7.181250095E0,8.353125000E1,8.525445640E1
1.752622774E0,1.561875057E1,-6.975000381E0,8.353125000E1,8.526468042E1
1.762622774E0,1.548750019E1,-7.162500381E0,8.385000610E1,8.556861339E1
1.772622774E0,1.552500057E1,-6.975000381E0,8.388750458E1,8.559666873E1
1.782622774E0,1.550625038E1,-6.956250191E0,8.409375000E1,8.579389260E1
1.792622774E0,1.558125019E1,-6.881250381E0,8.422500610E1,8.593007982E1
1.802622774E0,1.535625076E1,-6.731250286E0,8.445000458E1,8.609835911E1
1.812622774E0,1.535625076E1,-6.581250191E0,8.428125000E1,8.592122202E1
1.822622774E0,1.548750019E1,-6.806250095E0,8.422500610E1,8.590715544E1
1.832622774E0,1.535625076E1,-6.956250191E0,8.424375153E1,8.591398911E1
1.842622774E0,1.543125057E1,-6.712500095E0,8.403750610E1,8.570579668E1
1.852622774E0,1.550625038E1,-6.731250286E0,8.383125305E1,8.551860920E1
1.862622774E0,1.539375019E1,-6.581250191E0,8.371875000E1,8.537628184E1
1.872622774E0,1.528125095E1,-6.487500191E0,8.366250610E1,8.529372320E1
1.882622774E0,1.533750057E1,-6.712500095E0,8.347500610E1,8.513737854E1
1.892622774E0,1.505625057E1,-6.881250381E0,8.362500000E1,8.524777365E1
1.902622774E0,1.494375038E1,-6.731250286E0,8.328750610E1,8.488482832E1
1.912622774E0,1.473750019E1,-6.712500095E0,8.310000610E1,8.466323041E1
1.922622774E0,1.471875095E1,-6.825000286E0,8.311875153E1,8.468736100E1
1.932622774E0,1.447500038E1,-6.768750191E0,8.326875305E1,8.478812918E1
1.942622774E0,1.453125095E1,-6.843750477E0,8.315625000E1,8.469330605E1
1.952622774E0,1.451250076E1,-6.975000381E0,8.323125458E1,8.477443628E1
1.962622774E0,1.468125057E1,-6.993750095E0,8.347500610E1,8.504427260E1
