DELAY=1
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.453152000E-2,1.691250038E1,-2.212500095E0,-5.160000229E1,5.434600318E1
3.453152000E-2,1.713750076E1,-2.437500000E0,-5.231250381E1,5.510202713E1
4.453152000E-2,1.708125114E1,-2.362500191E0,-5.233125305E1,5.509909794E1
5.453152000E-2,1.723125076E1,-2.250000000E0,-5.235000229E1,5.515887274E1
6.453152000E-2,1.680000114E1,-2.006250143E0,-5.296875381E1,5.560534110E1
7.453152000E-2,1.689375114E1,-2.212500095E0,-5.315625381E1,5.582007976E1
8.453152000E-2,1.674375153E1,-2.212500095E0,-5.310000229E1,5.572125820E1
9.453152000E-2,1.672500038E1,-2.175000191E0,-5.308125305E1,5.569628075E1
1.045315200E-1,1.657500076E1,-2.175000191E0,-5.328750229E1,5.584817970E1
1.145315200E-1,1.680000114E1,-1.893750072E0,-5.315625381E1,5.578004704E1
1.245315200E-1,1.706250000E1,-1.668750048E0,-5.308125305E1,5.578111740E1
1.345315200E-1,1.680000114E1,-1.800000072E0,-5.302500153E1,5.565187172E1
1.445315200E-1,1.696875000E1,-2.043750048E0,-5.270625305E1,5.540816277E1
1.545315200E-1,1.695000076E1,-1.950000048E0,-5.261250305E1,5.530985901E1
1.645315200E-1,1.704375076E1,-1.912500024E0,-5.261250305E1,5.533735243E1
1.745315200E-1,1.695000076E1,-1.968750119E0,-5.246250153E1,5.516785812E1
1.845315200E-1,1.704375076E1,-2.081250191E0,-5.246250153E1,5.520086149E1
1.945315200E-1,1.687500000E1,-2.268750191E0,-5.268750381E1,5.537044257E1
2.045315200E-1,1.665000153E1,-2.493750095E0,-5.280000305E1,5.541914527E1
2.145315200E-1,1.685625076E1,-2.512500048E0,-5.291250229E1,5.558937619E1
2.245315200E-1,1.696875000E1,-2.512500048E0,-5.278125381E1,5.549875573E1
2.345315200E-1,1.687500000E1,-2.550000191E0,-5.261250305E1,5.531133341E1
2.445315200E-1,1.687500000E1,-2.662500143E0,-5.274375153E1,5.544148137E1
2.545315200E-1,1.695000076E1,-2.775000095E0,-5.281875229E1,5.554118962E1
2.645315200E-1,1.695000076E1,-2.737500191E0,-5.259375381E1,5.532539538E1
2.745315200E-1,1.678125000E1,-2.981250048E0,-5.240625381E1,5.510819941E1
2.845315200E-1,1.678125000E1,-3.037500143E0,-5.227500153E1,5.498647600E1
2.945315200E-1,1.693125153E1,-2.868750095E0,-5.225625229E1,5.500557161E1
3.045315200E-1,1.681875038E1,-2.887500048E0,-5.220000076E1,5.491855880E1
3.145315200E-1,1.687500000E1,-2.662500143E0,-5.229375076E1,5.501355197E1
3.245315200E-1,1.676250076E1,-2.606250048E0,-5.201250076E1,5.470899567E1
3.345315200E-1,1.680000114E1,-2.568750143E0,-5.218125153E1,5.487915384E1
3.445315200E-1,1.696875000E1,-2.643750191E0,-5.231250381E1,5.505929483E1
3.545315200E-1,1.725000000E1,-2.306250095E0,-5.206875229E1,5.490023911E1
3.645315200E-1,1.711875153E1,-2.250000000E0,-5.225625229E1,5.503480769E1
3.745315200E-1,1.706250000E1,-2.493750095E0,-5.210625076E1,5.488541759E1
3.845315200E-1,1.695000076E1,-2.437500000E0,-5.248125076E1,5.520439850E1
3.945315200E-1,1.691250038E1,-2.775000095E0,-5.235000229E1,5.508408150E1
4.045315200E-1,1.713750076E1,-2.606250048E0,-5.253750229E1,5.532337317E1
4.145315200E-1,1.700625038E1,-2.493750095E0,-5.251875305E1,5.525984766E1
4.245315200E-1,1.683750153E1,-2.493750095E0,-5.242500305E1,5.511897307E1
4.345315200E-1,1.674375153E1,-2.700000048E0,-5.257500076E1,5.524286307E1
4.445315200E-1,1.676250076E1,-2.812500000E0,-5.261250305E1,5.528984595E1
4.545315200E-1,1.676250076E1,-2.643750191E0,-5.287500381E1,5.553140441E1
4.645315200E-1,1.674375153E1,-2.625000000E0,-5.257500076E1,5.523924823E1
4.745315200E-1,1.666875076E1,-2.418750048E0,-5.257500076E1,5.520714002E1
4.845315200E-1,1.659375000E1,-2.662500143E0,-5.257500076E1,5.519576208E1
4.945315200E-1,1.678125000E1,-2.812500000E0,-5.235000229E1,5.504582861E1
5.045315200E-1,1.672500038E1,-2.718750000E0,-5.248125076E1,5.514887960E1
5.145315200E-1,1.657500076E1,-2.718750000E0,-5.253750229E1,5.515715184E1
5.245315200E-1,1.655625153E1,-2.568750143E0,-5.248125076E1,5.509073991E1
5.345315200E-1,1.638750076E1,-2.662500143E0,-5.221875381E1,5.479450099E1
5.445315200E-1,1.653750038E1,-2.681250095E0,-5.244375229E1,5.505474707E1
5.545315200E-1,1.668750000E1,-2.981250048E0,-5.250000381E1,5.516893065E1
5.645315200E-1,1.663125038E1,-2.962500095E0,-5.238750076E1,5.504384736E1
5.745315200E-1,1.651875114E1,-3.037500143E0,-5.250000381E1,5.512119327E1
5.845315200E-1,1.659375000E1,-3.225000143E0,-5.259375381E1,5.524360692E1
5.945315200E-1,1.676250076E1,-3.168750048E0,-5.263125229E1,5.532694756E1
6.045315200E-1,1.680000114E1,-3.375000238E0,-5.274375153E1,5.545749715E1
6.145315200E-1,1.668750000E1,-3.412500143E0,-5.278125381E1,5.546150528E1
6.245315200E-1,1.672500038E1,-3.356250048E0,-5.255625153E1,5.525531311E1
6.345315200E-1,1.674375153E1,-3.093750238E0,-5.257500076E1,5.526350705E1
6.445315200E-1,1.666875076E1,-3.112500191E0,-5.270625305E1,5.536681335E1
6.545315200E-1,1.678125000E1,-3.000000000E0,-5.270625305E1,5.539457972E1
6.645315200E-1,1.685625076E1,-2.756250143E0,-5.259375381E1,5.529767667E1
6.745315200E-1,1.666875076E1,-2.700000048E0,-5.257500076E1,5.522017709E1
6.845315200E-1,1.678125000E1,-2.643750191E0,-5.255625153E1,5.523367941E1
6.945315200E-1,1.678125000E1,-2.512500048E0,-5.253750229E1,5.520971069E1
7.045315200E-1,1.685625076E1,-2.343750000E0,-5.240625381E1,5.510028850E1
7.145315200E-1,1.681875038E1,-2.306250095E0,-5.253750229E1,5.521212096E1
7.245315200E-1,1.695000076E1,-2.118750095E0,-5.253750229E1,5.524473527E1
7.345315200E-1,1.691250038E1,-2.025000095E0,-5.248125076E1,5.517621749E1
7.445315200E-1,1.685625076E1,-2.081250191E0,-5.246250153E1,5.514325760E1
7.545315200E-1,1.687500000E1,-2.231250048E0,-5.248125076E1,5.517269056E1
7.645315200E-1,1.681875038E1,-2.137500048E0,-5.235000229E1,5.502692078E1
7.745315200E-1,1.695000076E1,-2.193750143E0,-5.240625381E1,5.512286735E1
7.845315200E-1,1.687500000E1,-2.437500000E0,-5.270625305E1,5.539545236E1
7.945315200E-1,1.695000076E1,-2.456250191E0,-5.272500229E1,5.543700531E1
8.045315200E-1,1.689375114E1,-2.512500048E0,-5.281875229E1,5.551154905E1
8.145315200E-1,1.689375114E1,-2.550000191E0,-5.285625076E1,5.554893854E1
8.245315200E-1,1.704375076E1,-2.568750143E0,-5.287500381E1,5.561343314E1
8.345315200E-1,1.706250000E1,-2.587500095E0,-5.272500229E1,5.547747227E1
8.445315200E-1,1.680000114E1,-2.643750191E0,-5.272500229E1,5.539995776E1
8.545315200E-1,1.663125038E1,-2.681250095E0,-5.276250076E1,5.538654239E1
8.645315200E-1,1.651875114E1,-2.568750143E0,-5.274375153E1,5.532965698E1
8.745315200E-1,1.640625000E1,-2.550000191E0,-5.285625076E1,5.540262435E1
8.845315200E-1,1.627500153E1,-2.718750000E0,-5.266875076E1,5.519297585E1
8.945315200E-1,1.603125000E1,-2.568750143E0,-5.240625381E1,5.486360262E1
9.045315200E-1,1.597500038E1,-2.587500095E0,-5.229375076E1,5.474058972E1
9.145315200E-1,1.593750095E1,-2.587500095E0,-5.261250305E1,5.503430358E1
9.245315200E-1,1.623750114E1,-2.643750191E0,-5.272500229E1,5.523198100E1
9.345315200E-1,1.623750114E1,-2.737500191E0,-5.272500229E1,5.523654784E1
9.445315200E-1,1.629375076E1,-2.962500095E0,-5.270625305E1,5.524682644E1
9.545315200E-1,1.623750114E1,-3.150000095E0,-5.263125229E1,5.516908248E1
9.645315200E-1,1.638750076E1,-3.225000143E0,-5.274375153E1,5.532498651E1
9.745315200E-1,1.672500038E1,-3.450000048E0,-5.323125076E1,5.590343635E1
9.845315200E-1,1.665000153E1,-3.337500095E0,-5.317500305E1,5.582062708E1
9.945315200E-1,1.689375114E1,-3.281250238E0,-5.295000076E1,5.567645833E1
1.004531520E0,1.685625076E1,-3.187500238E0,-5.283750153E1,5.555263194E1
1.014531520E0,1.711875153E1,-3.093750238E0,-5.272500229E1,5.552070614E1
1.024531520E0,1.717500114E1,-3.037500143E0,-5.281875229E1,5.562398462E1
1.034531520E0,1.736250114E1,-2.868750095E0,-5.265000153E1,5.551314109E1
1.044531520E0,1.736250114E1,-2.681250095E0,-5.251875305E1,5.537928286E1
1.054531520E0,1.734375000E1,-2.831250191E0,-5.208750153E1,5.497207888E1
1.064531520E0,1.721250153E1,-2.906250000E0,-5.233125305E1,5.516590019E1
1.074531520E0,1.696875000E1,-2.925000191E0,-5.236875153E1,5.512694658E1
1.084531520E0,1.696875000E1,-3.150000095E0,-5.227500153E1,5.505031119E1
1.094531520E0,1.670625114E1,-3.056250095E0,-5.233125305E1,5.501817461E1
1.104531520E0,1.663125038E1,-3.131250143E0,-5.227500153E1,5.494614637E1
1.114531520E0,1.663125038E1,-3.093750238E0,-5.236875153E1,5.503322557E1
1.124531520E0,1.661250114E1,-3.262500048E0,-5.235000229E1,5.501946783E1
1.134531520E0,1.635000038E1,-3.000000000E0,-5.242500305E1,5.499730409E1
1.144531520E0,1.646250153E1,-2.981250048E0,-5.259375381E1,5.519062193E1
1.154531520E0,1.640625000E1,-3.112500191E0,-5.253750229E1,5.512750532E1
1.164531520E0,1.640625000E1,-2.943750143E0,-5.250000381E1,5.508249363E1
1.174531520E0,1.640625000E1,-3.131250143E0,-5.257500076E1,5.516430433E1
1.184531520E0,1.644375038E1,-2.868750095E0,-5.253750229E1,5.512545510E1
1.194531520E0,1.638750076E1,-3.000000000E0,-5.235000229E1,5.493699046E1
1.204531520E0,1.650000000E1,-2.662500143E0,-5.251875305E1,5.511404838E1
1.214531520E0,1.655625153E1,-2.737500191E0,-5.259375381E1,5.520603511E1
1.224531520E0,1.651875114E1,-2.756250143E0,-5.236875153E1,5.498138040E1
1.234531520E0,1.665000153E1,-2.512500048E0,-5.231250381E1,5.495573912E1
1.244531520E0,1.659375000E1,-2.568750143E0,-5.242500305E1,5.504845103E1
1.254531520E0,1.678125000E1,-2.362500191E0,-5.223750305E1,5.491765184E1
1.264531520E0,1.674375153E1,-2.493750095E0,-5.223750305E1,5.491200898E1
1.274531520E0,1.666875076E1,-2.531250000E0,-5.223750305E1,5.489090274E1
1.284531520E0,1.657500076E1,-2.737500191E0,-5.223750305E1,5.487240912E1
1.294531520E0,1.648125076E1,-2.700000048E0,-5.201250076E1,5.462803184E1
1.304531520E0,1.644375038E1,-2.568750143E0,-5.210625076E1,5.469969627E1
1.314531520E0,1.642500114E1,-2.625000000E0,-5.235000229E1,5.492899077E1
1.324531520E0,1.640625000E1,-2.737500191E0,-5.223750305E1,5.482167155E1
1.334531520E0,1.618125153E1,-2.737500191E0,-5.227500153E1,5.479053379E1
1.344531520E0,1.633125114E1,-2.606250048E0,-5.227500153E1,5.482862471E1
1.354531520E0,1.616250038E1,-2.587500095E0,-5.235000229E1,5.484928728E1
1.364531520E0,1.620000076E1,-2.493750095E0,-5.235000229E1,5.485600745E1
1.374531520E0,1.638750076E1,-2.437500000E0,-5.265000153E1,5.519523755E1
1.384531520E0,1.635000038E1,-2.531250000E0,-5.255625153E1,5.509890483E1
1.394531520E0,1.635000038E1,-2.625000000E0,-5.246250153E1,5.501388192E1
1.404531520E0,1.633125114E1,-2.475000143E0,-5.270625305E1,5.523390716E1
1.414531520E0,1.644375038E1,-2.456250191E0,-5.268750381E1,5.524855790E1
1.424531520E0,1.618125153E1,-2.550000191E0,-5.265000153E1,5.513944199E1
1.434531520E0,1.638750076E1,-2.568750143E0,-5.242500305E1,5.498663113E1
1.444531520E0,1.638750076E1,-2.662500143E0,-5.250000381E1,5.506259610E1
1.454531520E0,1.644375038E1,-2.756250143E0,-5.225625229E1,5.485170685E1
1.464531520E0,1.657500076E1,-2.606250048E0,-5.227500153E1,5.490172105E1
1.474531520E0,1.644375038E1,-2.512500048E0,-5.227500153E1,5.485786514E1
1.484531520E0,1.655625153E1,-2.268750191E0,-5.220000076E1,5.480964123E1
1.494531520E0,1.668750000E1,-2.268750191E0,-5.233125305E1,5.497435702E1
1.504531520E0,1.681875038E1,-2.268750191E0,-5.233125305E1,5.501434029E1
1.514531520E0,1.678125000E1,-2.268750191E0,-5.242500305E1,5.509209130E1
1.524531520E0,1.666875076E1,-2.156250000E0,-5.235000229E1,5.498199165E1
1.534531520E0,1.655625153E1,-2.268750191E0,-5.253750229E1,5.513116939E1
1.544531520E0,1.668750000E1,-2.437500000E0,-5.255625153E1,5.519577554E1
1.554531520E0,1.683750153E1,-2.437500000E0,-5.266875076E1,5.534835292E1
1.564531520E0,1.657500076E1,-2.718750000E0,-5.274375153E1,5.535364104E1
1.574531520E0,1.653750038E1,-2.700000048E0,-5.259375381E1,5.519856755E1
1.584531520E0,1.665000153E1,-2.625000000E0,-5.255625153E1,5.519304984E1
1.594531520E0,1.653750038E1,-2.606250048E0,-5.280000305E1,5.539062899E1
1.604531520E0,1.665000153E1,-2.625000000E0,-5.306250381E1,5.567533104E1
1.614531520E0,1.666875076E1,-2.493750095E0,-5.300625229E1,5.562129829E1
1.624531520E0,1.655625153E1,-2.531250000E0,-5.300625229E1,5.558938273E1
1.634531520E0,1.629375076E1,-2.493750095E0,-5.315625381E1,5.565332356E1
1.644531520E0,1.646250153E1,-2.531250000E0,-5.317500305E1,5.572254600E1
1.654531520E0,1.638750076E1,-2.662500143E0,-5.358750153E1,5.610044036E1
1.664531520E0,1.633125114E1,-2.662500143E0,-5.371875381E1,5.620945812E1
1.674531520E0,1.653750038E1,-2.550000191E0,-5.341875076E1,5.597815961E1
1.684531520E0,1.651875114E1,-2.643750191E0,-5.332500076E1,5.588751436E1
1.694531520E0,1.638750076E1,-2.643750191E0,-5.340000153E1,5.592047710E1
1.704531520E0,1.633125114E1,-2.756250143E0,-5.341875076E1,5.592736014E1
1.714531520E0,1.657500076E1,-2.643750191E0,-5.326875305E1,5.585051582E1
1.724531520E0,1.646250153E1,-2.700000048E0,-5.311875153E1,5.567679697E1
1.734531520E0,1.646250153E1,-2.437500000E0,-5.287500381E1,5.543213320E1
1.744531520E0,1.666875076E1,-2.343750000E0,-5.287500381E1,5.548969674E1
1.754531520E0,1.642500114E1,-2.325000048E0,-5.289375305E1,5.543406353E1
1.764531520E0,1.640625000E1,-2.175000191E0,-5.259375381E1,5.513618236E1
1.774531520E0,1.653750038E1,-2.081250191E0,-5.278125381E1,5.535053094E1
1.784531520E0,1.668750000E1,-1.950000048E0,-5.278125381E1,5.539075655E1
1.794531520E0,1.676250076E1,-2.043750048E0,-5.259375381E1,5.523822306E1
1.804531520E0,1.683750153E1,-1.893750072E0,-5.242500305E1,5.509508773E1
1.814531520E0,1.689375114E1,-1.968750119E0,-5.225625229E1,5.495444211E1
1.824531520E0,1.680000114E1,-2.137500048E0,-5.227500153E1,5.494983830E1
1.834531520E0,1.723125076E1,-2.212500095E0,-5.242500305E1,5.522854429E1
1.844531520E0,1.732500076E1,-2.493750095E0,-5.270625305E1,5.553668654E1
1.854531520E0,1.726875114E1,-2.512500048E0,-5.246250153E1,5.528866510E1
1.864531520E0,1.732500076E1,-2.437500000E0,-5.238750076E1,5.523175983E1
1.874531520E0,1.732500076E1,-2.568750143E0,-5.240625381E1,5.525549355E1
1.884531520E0,1.741875076E1,-2.493750095E0,-5.259375381E1,5.545930587E1
1.894531520E0,1.740000153E1,-2.812500000E0,-5.291250229E1,5.577098805E1
1.904531520E0,1.736250114E1,-2.681250095E0,-5.300625229E1,5.584181524E1
1.914531520E0,1.706250000E1,-2.643750191E0,-5.298750305E1,5.572964921E1
1.924531520E0,1.700625038E1,-2.568750143E0,-5.291250229E1,5.563761253E1
1.934531520E0,1.704375076E1,-2.531250000E0,-5.278125381E1,5.552258478E1
1.944531520E0,1.668750000E1,-2.625000000E0,-5.291250229E1,5.554364212E1
1.954531520E0,1.653750038E1,-2.606250048E0,-5.323125076E1,5.580185943E1
1.964531520E0,1.650000000E1,-2.662500143E0,-5.326875305E1,5.582919450E1
1.974531520E0,1.644375038E1,-2.437500000E0,-5.304375076E1,5.558756900E1
1.984531520E0,1.635000038E1,-2.343750000E0,-5.308125305E1,5.559168195E1
1.994531520E0,1.646250153E1,-2.231250048E0,-5.293125153E1,5.547711079E1
2.004531520E0,1.644375038E1,-2.081250191E0,-5.266875076E1,5.521526814E1
2.014531520E0,1.650000000E1,-2.137500048E0,-5.296875381E1,5.552033670E1
2.024531520E0,1.670625114E1,-2.137500048E0,-5.308125305E1,5.568920146E1
2.034531520E0,1.680000114E1,-1.968750119E0,-5.293125153E1,5.556827695E1
2.044531520E0,1.706250000E1,-1.912500024E0,-5.266875076E1,5.539660522E1
2.054531520E0,1.708125114E1,-2.025000095E0,-5.261250305E1,5.535291540E1
2.064531520E0,1.704375076E1,-2.250000000E0,-5.253750229E1,5.527875801E1
2.074531520E0,1.691250038E1,-2.250000000E0,-5.274375153E1,5.543463262E1
2.084531520E0,1.683750153E1,-2.475000143E0,-5.293125153E1,5.559986035E1
2.094531520E0,1.683750153E1,-2.343750000E0,-5.289375305E1,5.555847130E1
2.104531520E0,1.672500038E1,-2.437500000E0,-5.255625153E1,5.520712471E1
2.114531520E0,1.680000114E1,-2.418750048E0,-5.244375229E1,5.512202413E1
2.124531520E0,1.663125038E1,-2.531250000E0,-5.270625305E1,5.532589653E1
2.134531520E0,1.655625153E1,-2.362500191E0,-5.283750153E1,5.542104690E1
2.144531520E0,1.657500076E1,-2.250000000E0,-5.281875229E1,5.540409501E1
2.154531520E0,1.661250114E1,-2.475000143E0,-5.278125381E1,5.538918283E1
2.164531520E0,1.665000153E1,-2.437500000E0,-5.265000153E1,5.527374257E1
2.174531520E0,1.674375153E1,-2.662500143E0,-5.236875153E1,5.504478412E1
2.184531520E0,1.672500038E1,-2.362500191E0,-5.231250381E1,5.497185735E1
2.194531520E0,1.668750000E1,-2.550000191E0,-5.238750076E1,5.504021615E1
2.204531520E0,1.659375000E1,-2.531250000E0,-5.223750305E1,5.486817375E1
2.214531520E0,1.642500114E1,-2.831250191E0,-5.240625381E1,5.499283662E1
2.224531520E0,1.655625153E1,-3.056250095E0,-5.248125076E1,5.511562220E1
2.234531520E0,1.655625153E1,-3.056250095E0,-5.265000153E1,5.527633119E1
2.244531520E0,1.668750000E1,-3.018750191E0,-5.289375305E1,5.554578851E1
2.254531520E0,1.642500114E1,-3.075000048E0,-5.315625381E1,5.572094407E1
2.264531520E0,1.644375038E1,-3.337500095E0,-5.355000305E1,5.611718685E1
2.274531520E0,1.636875153E1,-3.168750048E0,-5.345625305E1,5.599596408E1
2.284531520E0,1.633125114E1,-3.037500143E0,-5.375625229E1,5.626429446E1
2.294531520E0,1.655625153E1,-2.868750095E0,-5.355000305E1,5.612434426E1
2.304531520E0,1.636875153E1,-2.868750095E0,-5.341875076E1,5.594397811E1
2.314531520E0,1.644375038E1,-2.925000191E0,-5.319375229E1,5.575417325E1
2.324531520E0,1.625625038E1,-3.093750238E0,-5.300625229E1,5.552926930E1
2.334531520E0,1.638750076E1,-3.093750238E0,-5.287500381E1,5.544265055E1
2.344531520E0,1.640625000E1,-2.775000095E0,-5.263125229E1,5.519886214E1
2.354531520E0,1.651875114E1,-2.906250000E0,-5.266875076E1,5.527488340E1
2.364531520E0,1.657500076E1,-2.906250000E0,-5.253750229E1,5.516671176E1
2.374531520E0,1.650000000E1,-2.775000095E0,-5.253750229E1,5.513746251E1
2.384531520E0,1.674375153E1,-2.643750191E0,-5.240625381E1,5.507956126E1
2.394531520E0,1.681875038E1,-2.662500143E0,-5.257500076E1,5.526382159E1
2.404531520E0,1.685625076E1,-2.662500143E0,-5.276250076E1,5.545361651E1
2.414531520E0,1.676250076E1,-2.568750143E0,-5.285625076E1,5.551002751E1
2.424531520E0,1.689375114E1,-2.812500000E0,-5.268750381E1,5.540110145E1
2.434531520E0,1.659375000E1,-2.981250048E0,-5.261250305E1,5.524776799E1
2.444531520E0,1.672500038E1,-2.925000191E0,-5.240625381E1,5.508808131E1
2.454531520E0,1.691250038E1,-3.018750191E0,-5.235000229E1,5.509689884E1
2.464531520E0,1.670625114E1,-3.056250095E0,-5.257500076E1,5.525006966E1
2.474531520E0,1.651875114E1,-2.868750095E0,-5.244375229E1,5.505856900E1
2.484531520E0,1.644375038E1,-2.981250048E0,-5.242500305E1,5.502422851E1
2.494531520E0,1.657500076E1,-3.018750191E0,-5.242500305E1,5.506563763E1
2.504531520E0,1.653750038E1,-2.812500000E0,-5.257500076E1,5.518631878E1
2.514531520E0,1.663125038E1,-2.718750000E0,-5.270625305E1,5.533479196E1
2.524531520E0,1.657500076E1,-3.018750191E0,-5.274375153E1,5.536918663E1
2.534531520E0,1.651875114E1,-3.056250095E0,-5.274375153E1,5.535443188E1
2.544531520E0,1.665000153E1,-2.962500095E0,-5.268750381E1,5.533508847E1
2.554531520E0,1.670625114E1,-2.962500095E0,-5.272500229E1,5.538773421E1
2.564531520E0,1.680000114E1,-2.681250095E0,-5.255625153E1,5.524118676E1
2.574531520E0,1.672500038E1,-2.681250095E0,-5.227500153E1,5.495080094E1
2.584531520E0,1.665000153E1,-2.718750000E0,-5.248125076E1,5.512618102E1
2.594531520E0,1.685625076E1,-2.681250095E0,-5.233125305E1,5.504436699E1
2.604531520E0,1.680000114E1,-2.625000000E0,-5.253750229E1,5.522064659E1
2.614531520E0,1.700625038E1,-2.812500000E0,-5.257500076E1,5.532859490E1
2.624531520E0,1.713750076E1,-3.112500191E0,-5.242500305E1,5.524276002E1
2.634531520E0,1.713750076E1,-3.281250238E0,-5.248125076E1,5.530589677E1
2.644531520E0,1.726875114E1,-3.356250048E0,-5.248125076E1,5.535120470E1
2.654531520E0,1.738125038E1,-3.243750095E0,-5.263125229E1,5.552187404E1
2.664531520E0,1.741875076E1,-3.168750048E0,-5.265000153E1,5.554706577E1
2.674531520E0,1.740000153E1,-3.187500238E0,-5.274375153E1,5.563113819E1
2.684531520E0,1.753125000E1,-3.187500238E0,-5.283750153E1,5.576115540E1
2.694531520E0,1.708125114E1,-2.962500095E0,-5.293125153E1,5.569796168E1
2.704531520E0,1.698750114E1,-2.456250191E0,-5.287500381E1,5.559113588E1
2.714531520E0,1.698750114E1,-2.062500000E0,-5.263125229E1,5.534327257E1
2.724531520E0,1.676250076E1,-2.006250143E0,-5.263125229E1,5.527255367E1
2.734531520E0,1.666875076E1,-1.968750119E0,-5.250000381E1,5.511781590E1
2.744531520E0,1.681875038E1,-2.043750048E0,-5.225625229E1,5.493417135E1
2.754531520E0,1.663125038E1,-2.062500000E0,-5.223750305E1,5.485990449E1
2.764531520E0,1.653750038E1,-2.025000095E0,-5.206875229E1,5.466941109E1
2.774531520E0,1.689375114E1,-2.025000095E0,-5.203125381E1,5.474258696E1
2.784531520E0,1.678125000E1,-2.250000000E0,-5.235000229E1,5.501995630E1
2.794531520E0,1.678125000E1,-2.381250143E0,-5.261250305E1,5.527527640E1
2.804531520E0,1.696875000E1,-2.531250000E0,-5.280000305E1,5.551743893E1
2.814531520E0,1.702500153E1,-2.587500095E0,-5.281875229E1,5.555507562E1
2.824531520E0,1.693125153E1,-2.587500095E0,-5.276250076E1,5.547291160E1
2.834531520E0,1.696875000E1,-2.550000191E0,-5.276250076E1,5.548263210E1
2.844531520E0,1.704375076E1,-2.568750143E0,-5.261250305E1,5.536391781E1
2.854531520E0,1.680000114E1,-2.625000000E0,-5.259375381E1,5.527416760E1
2.864531520E0,1.687500000E1,-2.681250095E0,-5.255625153E1,5.526404167E1
2.874531520E0,1.683750153E1,-2.962500095E0,-5.244375229E1,5.515999473E1
2.884531520E0,1.681875038E1,-2.812500000E0,-5.218125153E1,5.489684446E1
2.894531520E0,1.681875038E1,-2.700000048E0,-5.233125305E1,5.503381152E1
