DELAY=0
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
8.805101040E-1,3.180000114E1,-2.047500038E1,-4.233562622E2,4.250423396E2
8.905101040E-1,3.193125153E1,-2.047500038E1,-4.234500122E2,4.251455554E2
9.005101040E-1,3.189375114E1,-2.047500038E1,-4.235062561E2,4.251987605E2
9.105101040E-1,3.193125153E1,-2.081250000E1,-4.236187744E2,4.253300260E2
9.205101040E-1,3.202500153E1,-2.068125153E1,-4.236187744E2,4.253306724E2
9.305101040E-1,3.206250000E1,-2.056875038E1,-4.235625305E2,4.252720243E2
9.405101040E-1,3.211875153E1,-2.070000076E1,-4.234312744E2,4.251519121E2
9.505101040E-1,3.215625000E1,-2.107500076E1,-4.238250122E2,4.255652959E2
9.605101040E-1,3.223125076E1,-2.100000000E1,-4.238062744E2,4.255486009E2
9.705101040E-1,3.232500076E1,-2.100000000E1,-4.239187622E2,4.256677374E2
9.805101040E-1,3.256875229E1,-2.105625153E1,-4.240312805E2,4.258011463E2
9.905101040E-1,3.249375153E1,-2.096250153E1,-4.239562683E2,4.257160883E2
1.000510104E0,3.256875229E1,-2.094375038E1,-4.238437805E2,4.256088751E2
1.010510104E0,3.262500000E1,-2.100000000E1,-4.239375305E2,4.257093144E2
1.020510104E0,3.264375305E1,-2.079375076E1,-4.238625183E2,4.256259263E2
1.030510104E0,3.238125229E1,-2.056875038E1,-4.235437622E2,4.252774829E2
1.040510104E0,3.241875076E1,-2.055000114E1,-4.235250244E2,4.252607721E2
1.050510104E0,3.238125229E1,-2.071875000E1,-4.234125061E2,4.251540455E2
1.060510104E0,3.213750076E1,-2.060625076E1,-4.233375244E2,4.250554036E2
1.070510104E0,3.217500305E1,-2.049375153E1,-4.234125061E2,4.251274809E2
1.080510104E0,3.234375000E1,-2.056875038E1,-4.231312561E2,4.248638035E2
1.090510104E0,3.238125229E1,-2.055000114E1,-4.230000305E2,4.247350631E2
1.100510104E0,3.226875305E1,-2.060625076E1,-4.231312561E2,4.248599180E2
1.110510104E0,3.241875076E1,-2.075625038E1,-4.233187561E2,4.250653674E2
1.120510104E0,3.234375000E1,-2.056875038E1,-4.232625122E2,4.249945245E2
1.130510104E0,3.215625000E1,-2.051250076E1,-4.233000183E2,4.250149322E2
1.140510104E0,3.228750229E1,-2.062500000E1,-4.231875305E2,4.249182973E2
1.150510104E0,3.243750000E1,-2.077500153E1,-4.229437561E2,4.246942582E2
1.160510104E0,3.204375076E1,-2.083125114E1,-4.231312561E2,4.248538606E2
1.170510104E0,3.204375076E1,-2.083125114E1,-4.232250061E2,4.249472306E2
1.180510104E0,3.230625153E1,-2.070000076E1,-4.232250061E2,4.249606920E2
1.190510104E0,3.253125000E1,-2.066250038E1,-4.231500244E2,4.249013583E2
1.200510104E0,3.245625305E1,-2.064375114E1,-4.230562744E2,4.248013467E2
1.210510104E0,3.260625076E1,-2.056875038E1,-4.231125183E2,4.248652071E2
1.220510104E0,3.256875229E1,-2.034375000E1,-4.232250061E2,4.249635250E2
1.230510104E0,3.241875076E1,-2.021250153E1,-4.233562622E2,4.250765171E2
1.240510104E0,3.255000305E1,-2.019375038E1,-4.234687805E2,4.251977167E2
1.250510104E0,3.251250076E1,-2.015625000E1,-4.235250244E2,4.252490840E2
1.260510104E0,3.232500076E1,-2.036250114E1,-4.235062561E2,4.252259236E2
1.270510104E0,3.210000229E1,-2.026875114E1,-4.235062561E2,4.252043995E2
1.280510104E0,3.217500305E1,-2.032500076E1,-4.237875061E2,4.254928752E2
1.290510104E0,3.204375076E1,-2.045625114E1,-4.238062744E2,4.255079534E2
1.300510104E0,3.198750114E1,-2.049375153E1,-4.237312622E2,4.254308130E2
1.310510104E0,3.195000076E1,-2.064375114E1,-4.238062744E2,4.255099590E2
1.320510104E0,3.183750153E1,-2.041875076E1,-4.236375122E2,4.253225760E2
1.330510104E0,3.200625229E1,-2.045625114E1,-4.234500122E2,4.251502925E2
1.340510104E0,3.208125305E1,-2.013750076E1,-4.234125061E2,4.251033710E2
1.350510104E0,3.208125305E1,-2.034375000E1,-4.232062683E2,4.249077788E2
1.360510104E0,3.200625229E1,-2.051250076E1,-4.228312683E2,4.245367409E2
1.370510104E0,3.202500153E1,-2.049375153E1,-4.227187805E2,4.244252136E2
1.380510104E0,3.196875191E1,-2.047500038E1,-4.229250183E2,4.246254795E2
1.390510104E0,3.196875191E1,-2.017500114E1,-4.229812622E2,4.246671402E2
1.400510104E0,3.211875153E1,-2.026875114E1,-4.230750122E2,4.247762969E2
1.410510104E0,3.191250038E1,-2.015625000E1,-4.231312561E2,4.248114193E2
1.420510104E0,3.193125153E1,-2.045625114E1,-4.230187683E2,4.247151297E2
1.430510104E0,3.185625076E1,-2.036250114E1,-4.232062683E2,4.248917482E2
1.440510104E0,3.200625229E1,-2.023125076E1,-4.233375244E2,4.250274853E2
1.450510104E0,3.210000229E1,-2.013750076E1,-4.233187561E2,4.250114097E2
1.460510104E0,3.221250153E1,-2.025000000E1,-4.233187561E2,4.250252663E2
1.470510104E0,3.213750076E1,-2.043750000E1,-4.232062683E2,4.249165282E2
1.480510104E0,3.208125305E1,-2.073750114E1,-4.233375244E2,4.250575377E2
1.490510104E0,3.195000076E1,-2.068125153E1,-4.233375244E2,4.250449109E2
1.500510104E0,3.206250000E1,-2.051250076E1,-4.235625305E2,4.252693074E2
1.510510104E0,3.225000000E1,-2.036250114E1,-4.237312622E2,4.254443283E2
1.520510104E0,3.210000229E1,-2.060625076E1,-4.237875061E2,4.255007380E2
1.530510104E0,3.219375229E1,-2.051250076E1,-4.237312622E2,4.254472740E2
1.540510104E0,3.189375114E1,-2.055000114E1,-4.236750183E2,4.253704680E2
1.550510104E0,3.210000229E1,-2.051250076E1,-4.236937561E2,4.254028347E2
1.560510104E0,3.226875305E1,-2.030625153E1,-4.234687805E2,4.251816369E2
1.570510104E0,3.243750000E1,-2.047500038E1,-4.233375244E2,4.250718488E2
1.580510104E0,3.230625153E1,-2.056875038E1,-4.235437622E2,4.252717788E2
1.590510104E0,3.230625153E1,-2.047500038E1,-4.234875183E2,4.252112389E2
1.600510104E0,3.260625076E1,-2.025000000E1,-4.234312744E2,4.251673485E2
1.610510104E0,3.247500229E1,-2.038125038E1,-4.236187744E2,4.253503111E2
1.620510104E0,3.262500000E1,-2.030625153E1,-4.235437622E2,4.252834972E2
1.630510104E0,3.264375305E1,-2.036250114E1,-4.237500305E2,4.254930486E2
1.640510104E0,3.249375153E1,-2.032500076E1,-4.237687683E2,4.254984354E2
1.650510104E0,3.238125229E1,-2.026875114E1,-4.240125122E2,4.257299359E2
1.660510104E0,3.236250305E1,-2.036250114E1,-4.237875061E2,4.255088876E2
1.670510104E0,3.215625000E1,-2.053125000E1,-4.235812683E2,4.252959528E2
1.680510104E0,3.191250038E1,-2.040000153E1,-4.235625305E2,4.252526132E2
1.690510104E0,3.181875038E1,-2.036250114E1,-4.236000061E2,4.252811182E2
1.700510104E0,3.191250038E1,-2.032500076E1,-4.234312744E2,4.251182865E2
1.710510104E0,3.195000076E1,-2.026875114E1,-4.233750305E2,4.250623969E2
1.720510104E0,3.204375076E1,-2.030625153E1,-4.233750305E2,4.250712438E2
1.730510104E0,3.228750229E1,-2.034375000E1,-4.230750122E2,4.247926752E2
1.740510104E0,3.223125076E1,-2.021250153E1,-4.231125183E2,4.248194933E2
1.750510104E0,3.247500229E1,-2.023125076E1,-4.231687622E2,4.248949642E2
