DELAY=1
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.308240400E-2,1.567500019E1,-7.012500286E0,-5.281875229E1,5.554008809E1
4.308240400E-2,1.576875019E1,-6.806250095E0,-5.366250229E1,5.634396751E1
5.308240400E-2,1.627500153E1,-6.431250095E0,-5.373750305E1,5.651509433E1
6.308240400E-2,1.625625038E1,-6.806250095E0,-5.355000305E1,5.637546934E1
7.308240400E-2,1.644375038E1,-6.993750095E0,-5.340000153E1,5.631047531E1
8.308240400E-2,1.646250153E1,-7.200000286E0,-5.341875076E1,5.635970984E1
9.308240400E-2,1.650000000E1,-7.237500191E0,-5.349375153E1,5.644654871E1
1.030824040E-1,1.665000153E1,-7.162500381E0,-5.360625076E1,5.658757888E1
1.130824040E-1,1.672500038E1,-7.237500191E0,-5.373750305E1,5.674351312E1
1.230824040E-1,1.695000076E1,-7.425000191E0,-5.370000076E1,5.679897214E1
1.330824040E-1,1.685625076E1,-7.743750095E0,-5.370000076E1,5.681363337E1
1.430824040E-1,1.687500000E1,-7.781250477E0,-5.381250381E1,5.693065124E1
1.530824040E-1,1.680000114E1,-7.593750477E0,-5.403750229E1,5.709603085E1
1.630824040E-1,1.665000153E1,-7.481250286E0,-5.398125076E1,5.698391958E1
1.730824040E-1,1.657500076E1,-7.425000191E0,-5.398125076E1,5.695468999E1
1.830824040E-1,1.635000038E1,-7.593750477E0,-5.385000229E1,5.678741326E1
1.930824040E-1,1.650000000E1,-7.425000191E0,-5.413125229E1,5.707515311E1
2.030824040E-1,1.623750114E1,-7.293750286E0,-5.403750229E1,5.689382120E1
2.130824040E-1,1.606875038E1,-7.350000381E0,-5.388750076E1,5.671058087E1
2.230824040E-1,1.603125000E1,-7.387500286E0,-5.379375076E1,5.661575539E1
2.330824040E-1,1.591875076E1,-7.556250095E0,-5.371875381E1,5.653501616E1
2.430824040E-1,1.606875038E1,-7.368750095E0,-5.370000076E1,5.653488568E1
2.530824040E-1,1.612500000E1,-7.443750381E0,-5.358750153E1,5.645392249E1
2.630824040E-1,1.620000076E1,-7.256250381E0,-5.353125381E1,5.639759152E1
2.730824040E-1,1.586250019E1,-7.500000477E0,-5.306250381E1,5.588826559E1
2.830824040E-1,1.591875076E1,-7.425000191E0,-5.296875381E1,5.580525185E1
2.930824040E-1,1.610625076E1,-7.443750381E0,-5.302500153E1,5.591485957E1
3.030824040E-1,1.625625038E1,-7.200000286E0,-5.306250381E1,5.596190661E1
3.130824040E-1,1.631250000E1,-7.200000286E0,-5.310000229E1,5.601381886E1
3.230824040E-1,1.627500153E1,-7.406250477E0,-5.310000229E1,5.602979978E1
3.330824040E-1,1.616250038E1,-7.425000191E0,-5.330625153E1,5.619531562E1
3.430824040E-1,1.606875038E1,-7.556250095E0,-5.332500076E1,5.620371305E1
3.530824040E-1,1.635000038E1,-7.575000286E0,-5.340000153E1,5.635834725E1
3.630824040E-1,1.623750114E1,-7.743750095E0,-5.340000153E1,5.634875573E1
3.730824040E-1,1.635000038E1,-7.518750191E0,-5.330625153E1,5.626198156E1
3.830824040E-1,1.623750114E1,-7.500000477E0,-5.323125076E1,5.615578784E1
3.930824040E-1,1.640625000E1,-7.350000381E0,-5.323125076E1,5.618499446E1
4.030824040E-1,1.646250153E1,-7.350000381E0,-5.334375381E1,5.630801482E1
4.130824040E-1,1.651875114E1,-7.331250191E0,-5.315625381E1,5.614448939E1
4.230824040E-1,1.665000153E1,-7.312500477E0,-5.341875076E1,5.642923132E1
4.330824040E-1,1.659375000E1,-7.068750381E0,-5.332500076E1,5.629276576E1
4.430824040E-1,1.665000153E1,-7.087500095E0,-5.340000153E1,5.638275775E1
4.530824040E-1,1.640625000E1,-7.162500381E0,-5.351250076E1,5.642742408E1
4.630824040E-1,1.650000000E1,-7.237500191E0,-5.347500229E1,5.642878059E1
4.730824040E-1,1.631250000E1,-7.387500286E0,-5.330625153E1,5.623370225E1
4.830824040E-1,1.631250000E1,-7.368750095E0,-5.321250153E1,5.614237662E1
4.930824040E-1,1.621875000E1,-7.237500191E0,-5.340000153E1,5.627601108E1
5.030824040E-1,1.621875000E1,-7.237500191E0,-5.298750305E1,5.588474515E1
5.130824040E-1,1.601250076E1,-7.331250191E0,-5.321250153E1,5.605102790E1
5.230824040E-1,1.593750095E1,-7.200000286E0,-5.328750229E1,5.608388219E1
5.330824040E-1,1.605000114E1,-7.106250286E0,-5.319375229E1,5.601496775E1
5.430824040E-1,1.573125076E1,-6.918750286E0,-5.311875153E1,5.582959000E1
5.530824040E-1,1.576875019E1,-6.975000381E0,-5.317500305E1,5.590067140E1
5.630824040E-1,1.565625095E1,-6.900000095E0,-5.328750229E1,5.596683031E1
5.730824040E-1,1.565625095E1,-6.768750191E0,-5.332500076E1,5.598651516E1
5.830824040E-1,1.560000038E1,-6.750000477E0,-5.343750381E1,5.607574638E1
5.930824040E-1,1.573125076E1,-6.675000191E0,-5.343750381E1,5.610342852E1
6.030824040E-1,1.588125038E1,-6.881250381E0,-5.328750229E1,5.602788253E1
6.130824040E-1,1.582500076E1,-6.956250191E0,-5.332500076E1,5.605689763E1
6.230824040E-1,1.625625038E1,-7.068750381E0,-5.326875305E1,5.614083149E1
6.330824040E-1,1.614375114E1,-6.843750477E0,-5.323125076E1,5.604483633E1
6.430824040E-1,1.627500153E1,-6.806250095E0,-5.315625381E1,5.600703558E1
6.530824040E-1,1.627500153E1,-7.106250286E0,-5.278125381E1,5.568873514E1
6.630824040E-1,1.614375114E1,-7.143750191E0,-5.251875305E1,5.540643726E1
6.730824040E-1,1.633125114E1,-7.181250095E0,-5.244375229E1,5.539519177E1
6.830824040E-1,1.621875000E1,-7.068750381E0,-5.251875305E1,5.541871981E1
6.930824040E-1,1.608750153E1,-7.162500381E0,-5.263125229E1,5.549916967E1
7.030824040E-1,1.591875076E1,-7.218750477E0,-5.287500381E1,5.568916423E1
7.130824040E-1,1.603125000E1,-7.275000095E0,-5.272500229E1,5.558644142E1
7.230824040E-1,1.578750038E1,-7.331250191E0,-5.268750381E1,5.548842632E1
7.330824040E-1,1.576875019E1,-7.275000095E0,-5.276250076E1,5.554692247E1
7.430824040E-1,1.578750038E1,-7.293750286E0,-5.319375229E1,5.596444625E1
7.530824040E-1,1.571250057E1,-7.443750381E0,-5.317500305E1,5.594526829E1
7.630824040E-1,1.584375095E1,-7.481250286E0,-5.311875153E1,5.593384766E1
7.730824040E-1,1.605000114E1,-7.406250477E0,-5.317500305E1,5.603602442E1
7.830824040E-1,1.591875076E1,-7.406250477E0,-5.330625153E1,5.612321822E1
7.930824040E-1,1.584375095E1,-7.518750191E0,-5.343750381E1,5.624164705E1
8.030824040E-1,1.608750153E1,-7.462500095E0,-5.332500076E1,5.619655078E1
8.130824040E-1,1.623750114E1,-7.500000477E0,-5.330625153E1,5.622688772E1
8.230824040E-1,1.650000000E1,-7.256250381E0,-5.313750076E1,5.611147081E1
8.330824040E-1,1.646250153E1,-7.218750477E0,-5.313750076E1,5.609561750E1
8.430824040E-1,1.638750076E1,-7.143750191E0,-5.310000229E1,5.602850695E1
