DELAY=0
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.682408100E-2,2.737500191E1,-2.381250143E0,-4.659375000E1,5.409287033E1
4.682408100E-2,2.683125114E1,-2.756250143E0,-4.691250229E1,5.411373046E1
5.682408100E-2,2.645625114E1,-2.587500095E0,-4.685625076E1,5.387148241E1
6.682408100E-2,2.638125038E1,-2.493750095E0,-4.681875229E1,5.379762752E1
7.682408100E-2,2.621250153E1,-2.362500191E0,-4.663125229E1,5.354577792E1
8.682408100E-2,2.626875114E1,-2.418750048E0,-4.668750000E1,5.362481044E1
9.682408100E-2,2.608125114E1,-2.306250095E0,-4.685625076E1,5.367549428E1
1.068240810E-1,2.613750076E1,-2.456250191E0,-4.687500000E1,5.372585724E1
1.168240810E-1,2.589375114E1,-2.381250143E0,-4.693125153E1,5.365350939E1
1.268240810E-1,2.602500153E1,-2.100000143E0,-4.685625076E1,5.363971421E1
1.368240810E-1,2.604375076E1,-1.912500024E0,-4.696875000E1,5.374009757E1
1.468240810E-1,2.602500153E1,-1.743750095E0,-4.708125305E1,5.382365426E1
1.568240810E-1,2.610000038E1,-2.025000095E0,-4.732500076E1,5.408295797E1
1.668240810E-1,2.602500153E1,-2.137500048E0,-4.734375000E1,5.406755288E1
1.768240810E-1,2.619375038E1,-2.193750143E0,-4.719375229E1,5.402013841E1
1.868240810E-1,2.615625191E1,-2.193750143E0,-4.723125076E1,5.403473977E1
1.968240810E-1,2.645625114E1,-2.268750191E0,-4.710000229E1,5.406931355E1
2.068240810E-1,2.608125114E1,-2.512500048E0,-4.710000229E1,5.389763013E1
2.168240810E-1,2.608125114E1,-2.718750000E0,-4.704375076E1,5.385849746E1
2.268240810E-1,2.598750114E1,-2.850000143E0,-4.698750305E1,5.377079281E1
2.368240810E-1,2.595000076E1,-2.550000191E0,-4.689375305E1,5.365565316E1
2.468240810E-1,2.606250191E1,-2.362500191E0,-4.685625076E1,5.366883312E1
2.568240810E-1,2.604375076E1,-2.456250191E0,-4.706250000E1,5.384411783E1
2.668240810E-1,2.604375076E1,-2.137500048E0,-4.713750076E1,5.389610226E1
2.768240810E-1,2.566875076E1,-2.081250191E0,-4.738125229E1,5.392772419E1
2.868240810E-1,2.574375153E1,-1.987500072E0,-4.728750229E1,5.387762775E1
2.968240810E-1,2.570625114E1,-2.081250191E0,-4.721250153E1,5.379742792E1
3.068240810E-1,2.583750153E1,-2.212500095E0,-4.717500305E1,5.383263466E1
3.168240810E-1,2.585625076E1,-2.325000048E0,-4.691250229E1,5.361654782E1
3.268240810E-1,2.568750191E1,-2.362500191E0,-4.693125153E1,5.355344556E1
3.368240810E-1,2.576250076E1,-2.193750143E0,-4.665000153E1,5.333611935E1
3.468240810E-1,2.570625114E1,-2.287500143E0,-4.672500229E1,5.337855228E1
3.568240810E-1,2.572500038E1,-2.400000095E0,-4.674375153E1,5.340893139E1
3.668240810E-1,2.570625114E1,-2.381250143E0,-4.691250229E1,5.354684464E1
3.768240810E-1,2.570625114E1,-2.437500000E0,-4.676250076E1,5.341801411E1
3.868240810E-1,2.572500038E1,-2.325000048E0,-4.668750000E1,5.335638599E1
3.968240810E-1,2.574375153E1,-2.287500143E0,-4.698750305E1,5.362647520E1
4.068240810E-1,2.587500191E1,-2.343750000E0,-4.708125305E1,5.377409485E1
4.168240810E-1,2.589375114E1,-2.512500048E0,-4.732500076E1,5.400421004E1
4.268240810E-1,2.608125114E1,-2.587500095E0,-4.728750229E1,5.406509679E1
4.368240810E-1,2.632500076E1,-2.418750048E0,-4.717500305E1,5.407713870E1
4.468240810E-1,2.638125038E1,-2.737500191E0,-4.738125229E1,5.429960725E1
4.568240810E-1,2.649375153E1,-2.531250000E0,-4.743750000E1,5.439340496E1
4.668240810E-1,2.641875076E1,-2.681250095E0,-4.751250076E1,5.442956203E1
4.768240810E-1,2.645625114E1,-2.831250191E0,-4.751250076E1,5.445536641E1
4.868240810E-1,2.632500076E1,-2.775000095E0,-4.755000305E1,5.442158653E1
4.968240810E-1,2.623125076E1,-2.625000000E0,-4.743750000E1,5.427048505E1
5.068240810E-1,2.606250191E1,-2.643750191E0,-4.726875305E1,5.404237630E1
5.168240810E-1,2.591250038E1,-2.831250191E0,-4.706250000E1,5.379918735E1
5.268240810E-1,2.598750114E1,-2.493750095E0,-4.695000076E1,5.372030879E1
5.368240810E-1,2.589375114E1,-2.625000000E0,-4.698750305E1,5.371408024E1
5.468240810E-1,2.585625076E1,-2.625000000E0,-4.715625000E1,5.384373912E1
5.568240810E-1,2.583750153E1,-2.343750000E0,-4.713750076E1,5.380533084E1
5.668240810E-1,2.598750114E1,-2.456250191E0,-4.702500153E1,5.378414403E1
5.768240810E-1,2.591250038E1,-2.681250095E0,-4.700625229E1,5.374229742E1
5.868240810E-1,2.587500191E1,-2.793750048E0,-4.706250000E1,5.377917505E1
5.968240810E-1,2.596875191E1,-2.812500000E0,-4.717500305E1,5.392371598E1
6.068240810E-1,2.608125114E1,-2.850000143E0,-4.702500153E1,5.384890835E1
