DELAY=0
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.529521200E-2,1.606875038E1,-1.331250095E1,-4.539375305E1,4.996018651E1
3.529521200E-2,1.531875038E1,-1.338750076E1,-4.492500305E1,4.931678405E1
4.529521200E-2,1.556250095E1,-1.325625038E1,-4.507500076E1,4.949419465E1
5.529521200E-2,1.584375095E1,-1.357500076E1,-4.539375305E1,4.995896222E1
6.529521200E-2,1.599375057E1,-1.374375057E1,-4.558125305E1,5.022291675E1
7.529521200E-2,1.625625038E1,-1.396875095E1,-4.543125153E1,5.023335839E1
8.529521200E-2,1.635000038E1,-1.402500057E1,-4.556250000E1,5.039806107E1
9.529521200E-2,1.635000038E1,-1.393125057E1,-4.565625000E1,5.045686692E1
1.052952120E-1,1.640625000E1,-1.389375019E1,-4.573125076E1,5.053264915E1
1.152952120E-1,1.653750038E1,-1.383750057E1,-4.591875076E1,5.072964629E1
1.252952120E-1,1.659375000E1,-1.400625038E1,-4.593750000E1,5.081123395E1
1.352952120E-1,1.655625153E1,-1.406250095E1,-4.595625305E1,5.083149213E1
1.452952120E-1,1.651875114E1,-1.395000076E1,-4.588125229E1,5.072041968E1
1.552952120E-1,1.631250000E1,-1.372500038E1,-4.605000305E1,5.074520739E1
1.652952120E-1,1.618125153E1,-1.351875019E1,-4.599375153E1,5.059658770E1
1.752952120E-1,1.610625076E1,-1.350000095E1,-4.582500076E1,5.041420469E1
1.852952120E-1,1.612500000E1,-1.351875019E1,-4.573125076E1,5.034003902E1
1.952952120E-1,1.606875038E1,-1.378125095E1,-4.554375076E1,5.022311072E1
2.052952120E-1,1.595625019E1,-1.368750095E1,-4.567500305E1,5.028076676E1
2.152952120E-1,1.591875076E1,-1.350000095E1,-4.576875305E1,5.030343336E1
2.252952120E-1,1.593750095E1,-1.363125038E1,-4.575000000E1,5.032770036E1
2.352952120E-1,1.563750076E1,-1.396875095E1,-4.578750229E1,5.036023033E1
2.452952120E-1,1.550625038E1,-1.410000038E1,-4.575000000E1,5.032212547E1
2.552952120E-1,1.550625038E1,-1.410000038E1,-4.571250153E1,5.028803642E1
2.652952120E-1,1.535625076E1,-1.423125076E1,-4.576875305E1,5.033012708E1
2.752952120E-1,1.552500057E1,-1.391250038E1,-4.578750229E1,5.030982683E1
2.852952120E-1,1.578750038E1,-1.387500095E1,-4.556250000E1,5.017671000E1
2.952952120E-1,1.573125076E1,-1.411875057E1,-4.537500000E1,5.005698746E1
3.052952120E-1,1.573125076E1,-1.385625076E1,-4.522500229E1,4.984745498E1
3.152952120E-1,1.603125000E1,-1.365000057E1,-4.531875229E1,4.997111967E1
3.252952120E-1,1.612500000E1,-1.357500076E1,-4.548750305E1,5.013391272E1
3.352952120E-1,1.599375057E1,-1.361250019E1,-4.567500305E1,5.027231965E1
3.452952120E-1,1.593750095E1,-1.365000057E1,-4.556250000E1,5.016241480E1
3.552952120E-1,1.575000095E1,-1.389375019E1,-4.569375229E1,5.028934104E1
3.652952120E-1,1.565625095E1,-1.389375019E1,-4.561875153E1,5.019188161E1
3.752952120E-1,1.571250057E1,-1.378125095E1,-4.560000229E1,5.016139712E1
3.852952120E-1,1.573125076E1,-1.389375019E1,-4.558125305E1,5.018126318E1
3.952952120E-1,1.561875057E1,-1.387500095E1,-4.520625305E1,4.980026442E1
4.052952120E-1,1.554375076E1,-1.385625076E1,-4.492500305E1,4.951625766E1
4.152952120E-1,1.575000095E1,-1.374375057E1,-4.500000000E1,4.961807342E1
4.252952120E-1,1.578750038E1,-1.363125038E1,-4.511250305E1,4.970104714E1
4.352952120E-1,1.582500076E1,-1.346250057E1,-4.511250305E1,4.966696591E1
4.452952120E-1,1.578750038E1,-1.346250057E1,-4.530000305E1,4.982543895E1
4.552952120E-1,1.584375095E1,-1.336875057E1,-4.524375153E1,4.976690656E1
4.652952120E-1,1.575000095E1,-1.350000095E1,-4.537500000E1,4.989191498E1
4.752952120E-1,1.590000057E1,-1.318125057E1,-4.563750076E1,5.009328159E1
4.852952120E-1,1.597500038E1,-1.310625076E1,-4.575000000E1,5.019996958E1
4.952952120E-1,1.567500019E1,-1.333125019E1,-4.561875153E1,5.004496332E1
5.052952120E-1,1.580625057E1,-1.346250057E1,-4.545000076E1,4.996778010E1
5.152952120E-1,1.601250076E1,-1.344375038E1,-4.530000305E1,4.989213246E1
5.252952120E-1,1.603125000E1,-1.353750038E1,-4.541250229E1,5.002559602E1
5.352952120E-1,1.610625076E1,-1.353750038E1,-4.537500000E1,5.001565610E1
5.452952120E-1,1.608750153E1,-1.340625095E1,-4.511250305E1,4.973603524E1
5.552952120E-1,1.605000114E1,-1.361250019E1,-4.513125229E1,4.979691387E1
5.652952120E-1,1.597500038E1,-1.370625019E1,-4.516875076E1,4.983249920E1
5.752952120E-1,1.621875000E1,-1.351875019E1,-4.511250305E1,4.980905932E1
5.852952120E-1,1.616250038E1,-1.348125076E1,-4.530000305E1,4.995058375E1
5.952952120E-1,1.591875076E1,-1.374375057E1,-4.533750153E1,4.997785860E1
6.052952120E-1,1.591875076E1,-1.370625019E1,-4.520625305E1,4.984850284E1
6.152952120E-1,1.565625095E1,-1.370625019E1,-4.543125153E1,4.996977190E1
6.252952120E-1,1.556250095E1,-1.380000019E1,-4.561875153E1,5.013683209E1
6.352952120E-1,1.554375076E1,-1.387500095E1,-4.554375076E1,5.008350100E1
6.452952120E-1,1.563750076E1,-1.410000038E1,-4.563750076E1,5.026055030E1
6.552952120E-1,1.546875095E1,-1.426875019E1,-4.567500305E1,5.029001284E1
6.652952120E-1,1.545000076E1,-1.410000038E1,-4.561875153E1,5.018548620E1
