"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.626538030E-1,1.678125000E1,-1.125000000E1,-9.423750305E1,9.637883498E1
6.726538030E-1,1.678125000E1,-1.108125019E1,-9.418125153E1,9.630427091E1
6.826538030E-1,1.693125153E1,-1.125000000E1,-9.420000458E1,9.636841101E1
6.926538030E-1,1.708125114E1,-1.149375057E1,-9.390000153E1,9.613056605E1
7.026538030E-1,1.706250000E1,-1.151250076E1,-9.386250305E1,9.609285124E1
7.126538030E-1,1.698750114E1,-1.140000057E1,-9.391875458E1,9.612110939E1
7.226538030E-1,1.696875000E1,-1.143750000E1,-9.380625153E1,9.601233102E1
7.326538030E-1,1.698750114E1,-1.125000000E1,-9.382500458E1,9.601181791E1
7.426538030E-1,1.708125114E1,-1.128750038E1,-9.378750610E1,9.599621402E1
7.526538030E-1,1.717500114E1,-1.140000057E1,-9.375000000E1,9.598959932E1
7.626538030E-1,1.708125114E1,-1.130625057E1,-9.367500305E1,9.588851151E1
7.726538030E-1,1.700625038E1,-1.115625000E1,-9.375000000E1,9.593089683E1
7.826538030E-1,1.719375038E1,-1.130625057E1,-9.391875458E1,9.614670465E1
7.926538030E-1,1.730625153E1,-1.125000000E1,-9.405000305E1,9.628848278E1
8.026538030E-1,1.723125076E1,-1.126875019E1,-9.421875000E1,9.644207373E1
8.126538030E-1,1.708125114E1,-1.134375000E1,-9.423750305E1,9.644250508E1
8.226538030E-1,1.713750076E1,-1.132500076E1,-9.421875000E1,9.643195749E1
8.326538030E-1,1.710000038E1,-1.123125076E1,-9.418125153E1,9.637769008E1
8.426538030E-1,1.710000038E1,-1.123125076E1,-9.418125153E1,9.637769008E1
8.526538030E-1,1.695000076E1,-1.125000000E1,-9.431250000E1,9.648167019E1
8.626538030E-1,1.706250000E1,-1.108125019E1,-9.418125153E1,9.635367741E1
8.726538030E-1,1.687500000E1,-1.108125019E1,-9.418125153E1,9.632065132E1
8.826538030E-1,1.685625076E1,-1.100625038E1,-9.410625458E1,9.623542948E1
8.926538030E-1,1.708125114E1,-1.110000038E1,-9.410625458E1,9.628585722E1
9.026538030E-1,1.696875000E1,-1.108125019E1,-9.399375153E1,9.615382420E1
9.126538030E-1,1.678125000E1,-1.123125076E1,-9.401250458E1,9.615665532E1
9.226538030E-1,1.663125038E1,-1.125000000E1,-9.416250610E1,9.627948143E1
9.326538030E-1,1.689375114E1,-1.123125076E1,-9.414375305E1,9.630465233E1
9.426538030E-1,1.659375000E1,-1.132500076E1,-9.420000458E1,9.631847717E1
9.526538030E-1,1.672500038E1,-1.156875038E1,-9.416250610E1,9.633347901E1
9.626538030E-1,1.678125000E1,-1.168125057E1,-9.382500458E1,9.602704541E1
9.726538030E-1,1.678125000E1,-1.168125057E1,-9.397500610E1,9.617361249E1
9.826538030E-1,1.689375114E1,-1.158750057E1,-9.410625458E1,9.631020791E1
9.926538030E-1,1.700625038E1,-1.173750019E1,-9.421875000E1,9.645804432E1
1.002653803E0,1.698750114E1,-1.170000076E1,-9.380625153E1,9.604726981E1
1.012653803E0,1.687500000E1,-1.185000038E1,-9.375000000E1,9.599088829E1
1.022653803E0,1.700625038E1,-1.192500019E1,-9.352500153E1,9.580367473E1
1.032653803E0,1.711875153E1,-1.183125019E1,-9.333750153E1,9.562907155E1
1.042653803E0,1.711875153E1,-1.179375076E1,-9.360000610E1,9.588068290E1
1.052653803E0,1.678125000E1,-1.171875000E1,-9.348750305E1,9.570189486E1
1.062653803E0,1.670625114E1,-1.196250057E1,-9.333750153E1,9.557243033E1
1.072653803E0,1.666875076E1,-1.171875000E1,-9.320625305E1,9.540745234E1
1.082653803E0,1.681875038E1,-1.164375019E1,-9.341250610E1,9.562606119E1
1.092653803E0,1.706250000E1,-1.132500076E1,-9.346875000E1,9.568590165E1
1.102653803E0,1.696875000E1,-1.123125076E1,-9.363750458E1,9.582307516E1
1.112653803E0,1.680000114E1,-1.126875019E1,-9.365625000E1,9.581606302E1
1.122653803E0,1.676250076E1,-1.132500076E1,-9.361875153E1,9.577947437E1
1.132653803E0,1.700625038E1,-1.138125038E1,-9.360000610E1,9.581078517E1
1.142653803E0,1.706250000E1,-1.117500019E1,-9.386250305E1,9.605300107E1
1.152653803E0,1.725000000E1,-1.119375038E1,-9.391875458E1,9.614361658E1
1.162653803E0,1.711875153E1,-1.125000000E1,-9.401250458E1,9.621832035E1
1.172653803E0,1.685625076E1,-1.136250019E1,-9.403125000E1,9.620351125E1
1.182653803E0,1.689375114E1,-1.138125038E1,-9.412500000E1,9.630393197E1
